ID	xTB_IP	xTB_EA	xTB_Opticalgap	xTB_oscillator_strength	Smiles	A	B	Sequence	check	Monomer_no_A	Monomer_no_B	Optical_gap	IP	EA	IP_cal	EA_cal	Opticalgap_cal	V_oc_expPC70BM
10_5_01	-5.6655	-3.3758	2.989	7.359	c1ncc(-c2cc3sc(-c4ncc(-c5cc6sc(-c7ncc(-c8cc9sc(-c%10ncc(-c%11cc%12sccc%12s%11)cn%10)cc9s8)cn7)cc6s5)cn4)cc3s2)cn1	BrC1=CC2=C(S1)C=C(Br)S2	BrC1=CN=C(Br)N=C1	AB	['AB', 'BrC1=CC2=C(S1)C=C(Br)S2', 'BrC1=CN=C(Br)N=C1']	10	6				-5.6404996773507055	-2.095242250228585	2.5419807341086993	1.4403078089579346
0_5_01	-5.5986	-2.7623	3.237	4.0371	c1c[nH]c(-c2cnc(-c3ccc(-c4cnc(-c5ccc(-c6cnc(-c7ccc(-c8cncnc8)[nH]7)nc6)[nH]5)nc4)[nH]3)nc2)c1	BrC1=CC=C(Br)N1	BrC1=CN=C(Br)N=C1	AB	['AB', 'BrC1=CC=C(Br)N1', 'BrC1=CN=C(Br)N=C1']	1	6				-5.57951972595851	-1.5683045738179433	2.678273151012065	1.3793345798452186
49_5_01	-5.8514	-3.3684	2.9389999999999996	7.4181	c1ncc(-c2cc3oc4cc(-c5ncc(-c6cc7oc8cc(-c9ncc(-c%10cc%11oc%12cc(-c%13ncc(-c%14cc%15oc%16ccoc%16c%15o%14)cn%13)oc%12c%11o%10)cn9)oc8c7o6)cn5)oc4c3o2)cn1	BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1	BrC1=CN=C(Br)N=C1	AB	['AB', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1', 'BrC1=CN=C(Br)N=C1']	49	6				-5.809949198483884	-2.088886359755172	2.514502424249149	1.6097386503937265
49_5_0011	-5.7215	-3.4185	2.872	6.7777	c1ncc(-c2ncc(-c3cc4oc5cc(-c6cc7oc8cc(-c9ncc(-c%10ncc(-c%11cc%12oc%13cc(-c%14cc%15oc%16ccoc%16c%15o%14)oc%13c%12o%11)cn%10)cn9)oc8c7o6)oc5c4o3)cn2)cn1	BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1	BrC1=CN=C(Br)N=C1	AABB	['AABB', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1', 'BrC1=CN=C(Br)N=C1']	49	6				-5.6915441807582265	-2.131917456068413	2.4776814890373524	1.4913466853452646
35_5_00001111	-6.0106	-3.383	3.6439999999999997	0.0541	c1ccc2c(-c3ccc(-c4ccc(-c5ccc(-c6cnc(-c7cnc(-c8cnc(-c9cncnc9)nc8)nc7)nc6)c6ccccc56)c5ccccc45)c4ccccc34)cccc2c1	BrC1=C2C=CC=CC2=C(Br)C=C1	BrC1=CN=C(Br)N=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=CN=C(Br)N=C1']	35	6				-5.9550614295995485	-2.101426359878392	2.9019465932687987	1.754834884694845
15_5_01	-5.5479	-3.302	2.767	2.287	c1cc(-c2cnc(-c3ccc(-c4cnc(-c5ccc(-c6cnc(-c7ccc(-c8cncnc8)c8cscc78)nc6)c6cscc56)nc4)c4cscc34)nc2)c2cscc2c1	BrC1=CC=C(Br)C2=CSC=C12	BrC1=CN=C(Br)N=C1	AB	['AB', 'BrC1=CC=C(Br)C2=CSC=C12', 'BrC1=CN=C(Br)N=C1']	15	6				-5.533306220194915	-2.0318551263180633	2.4199770383322985	1.3331261685445484
15_5_0011	-5.443	-3.2779	2.742	1.5866	c1cc(-c2ccc(-c3cnc(-c4cnc(-c5ccc(-c6ccc(-c7cnc(-c8cncnc8)nc7)c7cscc67)c6cscc56)nc4)nc3)c3cscc23)c2cscc2c1	BrC1=CC=C(Br)C2=CSC=C12	BrC1=CN=C(Br)N=C1	AABB	['AABB', 'BrC1=CC=C(Br)C2=CSC=C12', 'BrC1=CN=C(Br)N=C1']	15	6				-5.437688927204757	-2.0111555370735696	2.4062378834025226	1.2375194161689989
51_5_0011	-4.9334	-2.9935	3.1889999999999996	4.5826	c1ncc(-c2ncc(-c3cc4cc5[nH]c(-c6cc7cc8[nH]c(-c9ncc(-c%10ncc(-c%11cc%12cc%13[nH]c(-c%14cc%15cc%16[nH]ccc%16cc%15[nH]%14)cc%13cc%12[nH]%11)cn%10)cn9)cc8cc7[nH]6)cc5cc4[nH]3)cn2)cn1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=CN=C(Br)N=C1	AABB	['AABB', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1', 'BrC1=CN=C(Br)N=C1']	51	6				-4.973183946196325	-1.7668832059061916	2.6518939735468976	0.7730656410443146
53_5_0011	-5.5362	-3.3768	3.286	6.5345	c1ncc(-c2ncc(-c3cc4cc5sc(-c6cc7cc8sc(-c9ncc(-c%10ncc(-c%11cc%12cc%13sc(-c%14cc%15cc%16sccc%16cc%15s%14)cc%13cc%12s%11)cn%10)cn9)cc8cc7s6)cc5cc4s3)cn2)cn1	BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1	BrC1=CN=C(Br)N=C1	AABB	['AABB', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1', 'BrC1=CN=C(Br)N=C1']	53	6				-5.522641565018701	-2.0961011543466133	2.705201894674424	1.3224626890136244
45_9_01	-5.6995	-3.6644	2.5580000000000003	6.535	c1cnc2ccnc(-c3cc4oc(-c5cnc(-c6cc7oc(-c8cnc(-c9cc%10oc(-c%11cnc(-c%12cc%13occc%13o%12)c%12cccnc%11%12)cc%10o9)c9cccnc89)cc7o6)c6cccnc56)cc4o3)c2c1	BrC1=C2N=CC=CC2=C(Br)N=C1	BrC1=CC2=C(O1)C=C(Br)O2	AB	['AB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(O1)C=C(Br)O2']	45	9				-5.671490982990988	-2.343121978691684	2.3051177031193806	1.4712956981931011
45_9_0011	-5.7439	-3.5051	2.8280000000000003	5.5812	c1cnc2ccnc(-c3cnc(-c4cc5oc(-c6cc7oc(-c8cnc(-c9cnc(-c%10cc%11oc(-c%12cc%13occc%13o%12)cc%11o%10)c%10cccnc9%10)c9cccnc89)cc7o6)cc5o4)c4cccnc34)c2c1	BrC1=C2N=CC=CC2=C(Br)N=C1	BrC1=CC2=C(O1)C=C(Br)O2	AABB	['AABB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC2=C(O1)C=C(Br)O2']	45	9				-5.7119619821212355	-2.206298552689703	2.4535005763609488	1.5117622359001963
7_9_00001111	-5.7319	-4.5891	0.12	0.0001	c1nnc(-c2nnc(-c3nnc(-c4nnc(-c5cc6oc(-c7cc8oc(-c9cc%10oc(-c%11cc%12occc%12o%11)cc%10o9)cc8o7)cc6o5)nn4)nn3)nn2)nn1	BrC1=NN=C(Br)N=N1	BrC1=CC2=C(O1)C=C(Br)O2	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=NN=C(Br)N=N1']	8	9				-5.701023874248196	-3.137350616632874	0.9652753143677378	1.5008253338171982
11_9_01	-4.7866	-3.4266	2.215	7.3382	c1ccc2c(-c3cc4oc(-c5sc(-c6cc7oc(-c8sc(-c9cc%10oc(-c%11sc(-c%12cc%13occc%13o%12)c%12ccccc%11%12)cc%10o9)c9ccccc89)cc7o6)c6ccccc56)cc4o3)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CC2=C(O1)C=C(Br)O2	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(O1)C=C(Br)O2']	11	9				-4.83937442654947	-2.1388745794244457	2.1166164974828696	0.6392708722289622
11_9_0011	-4.7939	-3.4193	2.188	7.0914	c1ccc2c(-c3sc(-c4cc5oc(-c6cc7oc(-c8sc(-c9sc(-c%10cc%11oc(-c%12cc%13occc%13o%12)cc%11o%10)c%10ccccc9%10)c9ccccc89)cc7o6)cc5o4)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=CC2=C(O1)C=C(Br)O2	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC2=C(O1)C=C(Br)O2']	11	9				-4.846028442172236	-2.132604579362836	2.101778210158713	0.6459241543294536
46_9_01	-5.9464	-3.6271	2.907	6.0979	c1cc2c(-c3cc4oc(-c5nccc6c(-c7cc8oc(-c9nccc%10c(-c%11cc%12oc(-c%13nccc%14c(-c%15cc%16occc%16o%15)nccc%13%14)cc%12o%11)nccc9%10)cc8o7)nccc56)cc4o3)nccc2cn1	BrC1=NC=CC2=C(Br)N=CC=C12	BrC1=CC2=C(O1)C=C(Br)O2	AB	['AB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=NC=CC2=C(Br)N=CC=C12']	46	9				-5.896542552478786	-2.3110848550892107	2.4969163059390374	1.6963224585508025
6_9_00001111	-5.5702	-3.6843	2.823	6.4316	c1cnc(-c2cnc(-c3cnc(-c4cnc(-c5cc6oc(-c7cc8oc(-c9cc%10oc(-c%11cc%12occc%12o%11)cc%10o9)cc8o7)cc6o5)cn4)cn3)cn2)cn1	BrC1=CN=C(Br)C=N1	BrC1=CC2=C(O1)C=C(Br)O2	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CN=C(Br)C=N1']	7	9				-5.553632870658982	-2.360214170640456	2.4507527453749933	1.3534505782487882
43_9_0011	-5.7114	-3.6219	2.738	6.5099	c1cnc2c(-c3cnc(-c4cc5oc(-c6cc7oc(-c8cnc(-c9cnc(-c%10cc%11oc(-c%12cc%13occc%13o%12)cc%11o%10)c%10ncccc9%10)c9ncccc89)cc7o6)cc5o4)c4ncccc34)nccc2c1	BrC1=C2C=CC=NC2=C(Br)N=C1	BrC1=CC2=C(O1)C=C(Br)O2	AABB	['AABB', 'BrC1=C2C=CC=NC2=C(Br)N=C1', 'BrC1=CC2=C(O1)C=C(Br)O2']	43	9				-5.682337939965085	-2.3066185536754618	2.40403961861376	1.4821414594254074
48_9_0011	-4.2817	-2.1117	2.782	8.0801	c1cc2[nH]c3cc(-c4cc5[nH]c6cc(-c7cc8oc(-c9cc%10oc(-c%11cc%12[nH]c%13cc(-c%14cc%15[nH]c%16cc(-c%17cc%18oc(-c%19cc%20occc%20o%19)cc%18o%17)[nH]c%16c%15[nH]%14)[nH]c%13c%12[nH]%11)cc%10o9)cc8o7)[nH]c6c5[nH]4)[nH]c3c2[nH]1	BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1	BrC1=CC2=C(O1)C=C(Br)O2	AABB	['AABB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CC2=C(O1)C=C(Br)O2']	48	9				-4.379153537791312	-1.0095015546284345	2.428220531290163	0.17910071708678466
48_9_00001111	-4.1005	-2.3925	2.7889999999999997	7.845	c1cc2[nH]c3cc(-c4cc5[nH]c6cc(-c7cc8[nH]c9cc(-c%10cc%11[nH]c%12cc(-c%13cc%14oc(-c%15cc%16oc(-c%17cc%18oc(-c%19cc%20occc%20o%19)cc%18o%17)cc%16o%15)cc%14o%13)[nH]c%12c%11[nH]%10)[nH]c9c8[nH]7)[nH]c6c5[nH]4)[nH]c3c2[nH]1	BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1	BrC1=CC2=C(O1)C=C(Br)O2	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CC2=C(O1)C=C(Br)O2']	48	9				-4.21398810890841	-1.2506818309709091	2.4320674946704997	0.013953495633504287
47_9_00001111	-5.574	-3.583	2.969	5.5895	c1ccc2c(-c3nnc(-c4nnc(-c5nnc(-c6cc7oc(-c8cc9oc(-c%10cc%11oc(-c%12cc%13occc%13o%12)cc%11o%10)cc9o8)cc7o6)c6ccccc56)c5ccccc45)c4ccccc34)nncc2c1	BrC1=C2C=CC=CC2=C(Br)N=N1	BrC1=CC2=C(O1)C=C(Br)O2	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC2=C(O1)C=C(Br)O2']	47	9				-5.557096604818777	-2.273207183484143	2.530989410164879	1.3569139305750704
14_9_01	-5.2732	-2.8424	2.827	6.71	c1cc(-c2cc3oc(-c4ccc(-c5cc6oc(-c7ccc(-c8cc9oc(-c%10ccc(-c%11cc%12occc%12o%11)c%11ccsc%10%11)cc9o8)c8ccsc78)cc6o5)c5ccsc45)cc3o2)c2ccsc2c1	BrC1=CC=C(Br)C2=C1SC=C2	BrC1=CC2=C(O1)C=C(Br)O2	AB	['AB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC=C(Br)C2=C1SC=C2']	14	9				-5.282914700801242	-1.6371027936720464	2.452951010163757	1.082762251694566
27_9_01	-5.6734	-3.2230000000000003	2.997	5.8237	c1cnc2c(-c3cc4oc(-c5ccnc6c(-c7cc8oc(-c9ccnc%10c(-c%11cc%12oc(-c%13ccnc%14c(-c%15cc%16occc%16o%15)cccc%13%14)cc%12o%11)cccc9%10)cc8o7)cccc56)cc4o3)cccc2c1	BrC1=CC=NC2=C(Br)C=CC=C12	BrC1=CC2=C(O1)C=C(Br)O2	AB	['AB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC=NC2=C(Br)C=CC=C12']	27	9				-5.647700598367125	-1.9640017009937911	2.5463772636862263	1.4475079361625778
27_9_0011	-5.5728	-3.1295	2.9360000000000004	4.9567	c1cnc2c(-c3ccnc4c(-c5cc6oc(-c7cc8oc(-c9ccnc%10c(-c%11ccnc%12c(-c%13cc%14oc(-c%15cc%16occc%16o%15)cc%14o%13)cccc%11%12)cccc9%10)cc8o7)cc6o5)cccc34)cccc2c1	BrC1=CC=NC2=C(Br)C=CC=C12	BrC1=CC2=C(O1)C=C(Br)O2	AABB	['AABB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC=NC2=C(Br)C=CC=C12']	27	9				-5.556002794031472	-1.8836941659581024	2.5128537256575765	1.3558202403667694
27_9_00001111	-5.4649	-3.0047	2.891	5.2825	c1cnc2c(-c3ccnc4c(-c5ccnc6c(-c7ccnc8c(-c9cc%10oc(-c%11cc%12oc(-c%13cc%14oc(-c%15cc%16occc%16o%15)cc%14o%13)cc%12o%11)cc%10o9)cccc78)cccc56)cccc34)cccc2c1	BrC1=CC=NC2=C(Br)C=CC=C12	BrC1=CC2=C(O1)C=C(Br)O2	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC=NC2=C(Br)C=CC=C12']	27	9				-5.457650974073055	-1.7765029320281136	2.4881232467839816	1.2574792624704718
12_9_00001111	-5.1563	-2.5302	2.7689999999999997	5.6735	c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6oc(-c7cc8oc(-c9cc%10oc(-c%11cc%12occc%12o%11)cc%10o9)cc8o7)cc6o5)c5cc[nH]c45)c4cc[nH]c34)c3cc[nH]c23)c2cc[nH]c2c1	BrC1=CC=C(Br)C2=C1NC=C2	BrC1=CC2=C(O1)C=C(Br)O2	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC=C(Br)C2=C1NC=C2']	12	9				-5.176359299938044	-1.3689529280234685	2.42107617072668	0.9762185972360191
12_9_01	-5.0442	-2.6437	2.741	6.6501	c1cc(-c2cc3oc(-c4ccc(-c5cc6oc(-c7ccc(-c8cc9oc(-c%10ccc(-c%11cc%12occc%12o%11)c%11cc[nH]c%10%11)cc9o8)c8cc[nH]c78)cc6o5)c5cc[nH]c45)cc3o2)c2cc[nH]c2c1	BrC1=CC=C(Br)C2=C1NC=C2	BrC1=CC2=C(O1)C=C(Br)O2	AB	['AB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC=C(Br)C2=C1NC=C2']	12	9				-5.074179142224062	-1.4664385454197326	2.4056883172053323	0.8740497036106714
32_9_01	-6.0118	-3.5179	3.0039999999999996	5.6414	c1cc2ccnc(-c3cc4oc(-c5cncc6c(-c7cc8oc(-c9cncc%10c(-c%11cc%12oc(-c%13cncc%14c(-c%15cc%16occc%16o%15)nccc%13%14)cc%12o%11)nccc9%10)cc8o7)nccc56)cc4o3)c2cn1	BrC1=CN=CC2=C(Br)N=CC=C12	BrC1=CC2=C(O1)C=C(Br)O2	AB	['AB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CN=CC2=C(Br)N=CC=C12']	32	9				-5.9561552403868525	-2.2172925254004707	2.550224227066564	1.7559285749031448
32_9_00001111	-5.5908	-3.4904	2.946	5.6698	c1cc2ccnc(-c3cncc4c(-c5cncc6c(-c7cncc8c(-c9cc%10oc(-c%11cc%12oc(-c%13cc%14oc(-c%15cc%16occc%16o%15)cc%14o%13)cc%12o%11)cc%10o9)nccc78)nccc56)nccc34)c2cn1	BrC1=CN=CC2=C(Br)N=CC=C12	BrC1=CC2=C(O1)C=C(Br)O2	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CN=CC2=C(Br)N=CC=C12']	32	9				-5.5724099558410325	-2.1936726621546807	2.5183493876294856	1.3722255934912684
32_9_0011	-5.805	-3.4855	2.957	4.8224	c1cc2ccnc(-c3cncc4c(-c5cc6oc(-c7cc8oc(-c9cncc%10c(-c%11cncc%12c(-c%13cc%14oc(-c%15cc%16occc%16o%15)cc%14o%13)nccc%11%12)nccc9%10)cc8o7)cc6o5)nccc34)c2cn1	BrC1=CN=CC2=C(Br)N=CC=C12	BrC1=CC2=C(O1)C=C(Br)O2	AABB	['AABB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CN=CC2=C(Br)N=CC=C12']	32	9				-5.7676551813747965	-2.1894640319763394	2.524394615798587	1.5674492956727974
30_9_0011	-5.7868	-3.615	2.895	5.2298	c1cnc2c(-c3ccnc4c(-c5cc6oc(-c7cc8oc(-c9ccnc%10c(-c%11ccnc%12c(-c%13cc%14oc(-c%15cc%16occc%16o%15)cc%14o%13)ccnc%11%12)ccnc9%10)cc8o7)cc6o5)ccnc34)ccnc2c1	BrC1=CC=NC2=C(Br)C=CN=C12	BrC1=CC2=C(O1)C=C(Br)O2	AABB	['AABB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC=NC2=C(Br)C=CN=C12']	30	9				-5.751065717767353	-2.3006921152610635	2.4903215115727453	1.5508616608469161
50_9_0011	-5.0238	-3.0899	2.659	8.8301	c1cc2oc(-c3cc4oc(-c5cc6sc7cc(-c8cc9sc%10cc(-c%11cc%12oc(-c%13cc%14oc(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)cc%14o%13)cc%12o%11)sc%10c9s8)sc7c6s5)cc4o3)cc2o1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	BrC1=CC2=C(O1)C=C(Br)O2	AABB	['AABB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	50	9				-5.055584358839893	-1.849681562884164	2.3606238890356703	0.8554569700695724
50_9_00001111	-5.0048	-3.0851	2.699	9.8441	c1cc2oc(-c3cc4oc(-c5cc6oc(-c7cc8oc(-c9cc%10sc%11cc(-c%12cc%13sc%14cc(-c%15cc%16sc%17cc(-c%18cc%19sc%20ccsc%20c%19s%18)sc%17c%16s%15)sc%14c%13s%12)sc%11c%10s9)cc8o7)cc6o5)cc4o3)cc2o1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	BrC1=CC2=C(O1)C=C(Br)O2	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	50	9				-5.038265688040914	-1.8455588231176256	2.3826065369233103	0.8381402084381582
50_9_01	-5.0137	-3.0746	2.66	9.4693	c1cc2oc(-c3cc4sc5cc(-c6cc7oc(-c8cc9sc%10cc(-c%11cc%12oc(-c%13cc%14sc%15cc(-c%16cc%17oc(-c%18cc%19sc%20ccsc%20c%19s%18)cc%17o%16)sc%15c%14s%13)cc%12o%11)sc%10c9s8)cc7o6)sc5c4s3)cc2o1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	BrC1=CC2=C(O1)C=C(Br)O2	AB	['AB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	50	9				-5.046378118046753	-1.836540329878324	2.361173455232862	0.8462517441497166
17_9_01	-5.5022	-4.1614	2.444	7.2386	c1cc(-c2cc3oc(-c4ccc(-c5cc6oc(-c7ccc(-c8cc9oc(-c%10ccc(-c%11cc%12occc%12o%11)c%11nsnc%10%11)cc9o8)c8nsnc78)cc6o5)c5nsnc45)cc3o2)c2nsnc2c1	BrC1=CC=C(Br)C2=NSN=C12	BrC1=CC2=C(O1)C=C(Br)O2	AB	['AB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC=C(Br)C2=NSN=C12']	17	9				-5.491650259378421	-2.769997325351976	2.242467156639607	1.2914747997784604
52_9_00001111	-5.3324	-2.9351	2.875	8.1658	c1cc2cc3oc(-c4cc5cc6oc(-c7cc8cc9oc(-c%10cc%11cc%12oc(-c%13cc%14oc(-c%15cc%16oc(-c%17cc%18oc(-c%19cc%20occc%20o%19)cc%18o%17)cc%16o%15)cc%14o%13)cc%12cc%11o%10)cc9cc8o7)cc6cc5o4)cc3cc2o1	BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1	BrC1=CC2=C(O1)C=C(Br)O2	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1']	52	9				-5.336876032974906	-1.716723205413312	2.4793301876289253	1.136717635304027
54_9_00001111	-5.3553	-2.6346	2.87	6.0571	c1ccc2c(c1)Cc1cc(-c3ccc4c(c3)Cc3cc(-c5ccc6c(c5)Cc5cc(-c7ccc8c(c7)Cc7cc(-c9cc%10oc(-c%11cc%12oc(-c%13cc%14oc(-c%15cc%16occc%16o%15)cc%14o%13)cc%12o%11)cc%10o9)ccc7-8)ccc5-6)ccc3-4)ccc1-2	BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1	BrC1=CC2=C(O1)C=C(Br)O2	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1', 'BrC1=CC2=C(O1)C=C(Br)O2']	54	9				-5.357749588832623	-1.4586225179456709	2.4765823566429703	1.1575888901124156
36_9_0011	-5.5631	-3.0567	2.998	5.7255	c1cc(-c2ccc(-c3cc4oc(-c5cc6oc(-c7ccc(-c8ccc(-c9cc%10oc(-c%11cc%12occc%12o%11)cc%10o9)c9cnccc89)c8cnccc78)cc6o5)cc4o3)c3cnccc23)c2cnccc2c1	BrC1=C2C=CN=CC2=C(Br)C=C1	BrC1=CC2=C(O1)C=C(Br)O2	AABB	['AABB', 'BrC1=C2C=CN=CC2=C(Br)C=C1', 'BrC1=CC2=C(O1)C=C(Br)O2']	36	9				-5.5471611568341	-1.821165946165609	2.5469268298834176	1.3469795778496805
36_9_01	-5.5562	-3.2205	2.793	5.9071	c1cc(-c2cc3oc(-c4ccc(-c5cc6oc(-c7ccc(-c8cc9oc(-c%10ccc(-c%11cc%12occc%12o%11)c%11cnccc%10%11)cc9o8)c8cnccc78)cc6o5)c5cnccc45)cc3o2)c2cnccc2c1	BrC1=C2C=CN=CC2=C(Br)C=C1	BrC1=CC2=C(O1)C=C(Br)O2	AB	['AB', 'BrC1=C2C=CN=CC2=C(Br)C=C1', 'BrC1=CC2=C(O1)C=C(Br)O2']	36	9				-5.5408717448071005	-1.961854440698719	2.4342657594592643	1.340690859151955
39_9_0011	-5.6361	-3.4701	2.822	5.5691	c1cc(-c2ccc(-c3cc4oc(-c5cc6oc(-c7ccc(-c8ccc(-c9cc%10oc(-c%11cc%12occc%12o%11)cc%10o9)c9ncncc89)c8ncncc78)cc6o5)cc4o3)c3ncncc23)c2ncncc2c1	BrC1=C2C=NC=NC2=C(Br)C=C1	BrC1=CC2=C(O1)C=C(Br)O2	AABB	['AABB', 'BrC1=C2C=NC=NC2=C(Br)C=C1', 'BrC1=CC2=C(O1)C=C(Br)O2']	39	9				-5.613701313061759	-2.176236908558697	2.4502031791778025	1.4135123988545892
1_9_00001111	-5.2441	-2.6442	2.6689999999999996	5.8172	c1coc(-c2ccc(-c3ccc(-c4ccc(-c5cc6oc(-c7cc8oc(-c9cc%10oc(-c%11cc%12occc%12o%11)cc%10o9)cc8o7)cc6o5)o4)o3)o2)c1	BrC1=CC=C(Br)O1	BrC1=CC2=C(O1)C=C(Br)O2	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC=C(Br)O1']	2	9				-5.256389789209121	-1.4668679974787469	2.3661195510075808	1.0562402641432949
33_9_0011	-5.7621	-3.4381	2.8989999999999996	5.0759	c1cc2cncc(-c3cncc4c(-c5cc6oc(-c7cc8oc(-c9cncc%10c(-c%11cncc%12c(-c%13cc%14oc(-c%15cc%16occc%16o%15)cc%14o%13)cncc%11%12)cncc9%10)cc8o7)cc6o5)cncc34)c2cn1	BrC1=CN=CC2=C(Br)C=NC=C12	BrC1=CC2=C(O1)C=C(Br)O2	AABB	['AABB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CN=CC2=C(Br)C=NC=C12']	33	9				-5.728551445728678	-2.1487519767817758	2.4925197763615095	1.5283498707260763
33_9_00001111	-5.5432	-3.3845	3.032	5.5920000000000005	c1cc2cncc(-c3cncc4c(-c5cncc6c(-c7cncc8c(-c9cc%10oc(-c%11cc%12oc(-c%13cc%14oc(-c%15cc%16occc%16o%15)cc%14o%13)cc%12o%11)cc%10o9)cncc78)cncc56)cncc34)c2cn1	BrC1=CN=CC2=C(Br)C=NC=C12	BrC1=CC2=C(O1)C=C(Br)O2	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CN=CC2=C(Br)C=NC=C12']	33	9				-5.529022127944641	-2.102714716055435	2.5656120805879112	1.3288425485620392
28_9_00001111	-5.5866	-3.6376	2.885	5.6354	c1cnc2c(-c3ccnc4c(-c5ccnc6c(-c7ccnc8c(-c9cc%10oc(-c%11cc%12oc(-c%13cc%14oc(-c%15cc%16occc%16o%15)cc%14o%13)cc%12o%11)cc%10o9)nccc78)nccc56)nccc34)nccc2c1	BrC1=CC=NC2=C(Br)N=CC=C12	BrC1=CC2=C(O1)C=C(Br)O2	AAAABBBB	['AAAABBBB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC=NC2=C(Br)N=CC=C12']	28	9				-5.568581618085469	-2.320103348328513	2.484825849600835	1.368397677762219
42_9_0011	-5.7737	-3.5891	2.799	6.1386	c1cc2ccnc(-c3cnc(-c4cc5oc(-c6cc7oc(-c8cnc(-c9cnc(-c%10cc%11oc(-c%12cc%13occc%13o%12)cc%11o%10)c%10cnccc9%10)c9cnccc89)cc7o6)cc5o4)c4cnccc34)c2cn1	BrC1=C2C=CN=CC2=C(Br)N=C1	BrC1=CC2=C(O1)C=C(Br)O2	AABB	['AABB', 'BrC1=C2C=CN=CC2=C(Br)N=C1', 'BrC1=CC2=C(O1)C=C(Br)O2']	42	9				-5.739124950005951	-2.278446498604118	2.43756315664241	1.5389222094063086
