ID,xTB_IP,xTB_EA,xTB_Opticalgap,xTB_oscillator_strength,Smiles,A,B,Sequence,check,Monomer_no_A,Monomer_no_B,TDDFT_Opticalgap,DFT_IP,DFT_EA,IP_cal,EA_cal,Opticalgap_cal
28_28_01,-6.6581,-3.8554,3.687,0.0273,c1cnc2c(-c3ccnc4c(-c5ccnc6c(-c7ccnc8c(-c9ccnc%10c(-c%11ccnc%12c(-c%13ccnc%14c(-c%15ccnc%16cnccc%15%16)nccc%13%14)nccc%11%12)nccc9%10)nccc78)nccc56)nccc34)nccc2c1,BrC1=CC=NC2=C(Br)N=CC=C12,BrC1=CC=NC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=CC=NC2=C(Br)N=CC=C12', 'BrC1=CC=NC2=C(Br)N=CC=C12']",28,28,,,,-6.545263500248998,-2.5071726652351765,2.9255779397480124
17_17_01,-6.1345,-4.3659,2.822,4.579,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nsnc89)c8nsnc78)c7nsnc67)c6nsnc56)c5nsnc45)c4nsnc34)c3nsnc23)c2nsnc2c1,BrC1=CC=C(Br)C2=NSN=C12,BrC1=CC=C(Br)C2=NSN=C12,AB,"['AB', 'BrC1=CC=C(Br)C2=NSN=C12', 'BrC1=CC=C(Br)C2=NSN=C12']",17,17,,,,-6.067997393388686,-2.9456432174888563,2.4502031791778025
7_7_01,-7.5328,-5.3208,1.7619999999999998,0.0125,c1nnc(-c2nnc(-c3nnc(-c4nnc(-c5nnc(-c6nnc(-c7nnc(-c8nncnn8)nn7)nn6)nn5)nn4)nn3)nn2)nn1,BrC1=NN=C(Br)N=N1,BrC1=NN=C(Br)N=N1,AB,"['AB', 'BrC1=NN=C(Br)N=N1', 'BrC1=NN=C(Br)N=N1']",8,8,,,,-7.34256041329467,-3.765810759794516,1.8676630101553493
54_54_01,-5.6173,-2.3983,4.148,8.499,c1ccc2c(c1)Cc1cc(-c3ccc4c(c3)Cc3cc(-c5ccc6c(c5)Cc5cc(-c7ccc8c(c7)Cc7cc(-c9ccc%10c(c9)Cc9cc(-c%11ccc%12c(c%11)Cc%11cc(-c%13ccc%14c(c%13)Cc%13cc(-c%15ccc%16c(c%15)Cc%15ccccc%15-%16)ccc%13-%14)ccc%11-%12)ccc9-%10)ccc7-8)ccc5-6)ccc3-4)ccc1-2,BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1,BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1,AB,"['AB', 'BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1']",54,54,,,,-5.596564944060663,-1.2556634748554756,3.1789279566530597
37_37_01,-6.1272,-2.9921,3.848,3.1413,c1cnc2c(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10ncccc9%10)c9ncccc89)c8ncccc78)c7ncccc67)c6ncccc56)c5ncccc45)c4ncccc34)cccc2c1,BrC1=C2C=CC=NC2=C(Br)C=C1,BrC1=C2C=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2C=CC=NC2=C(Br)C=C1', 'BrC1=C2C=CC=NC2=C(Br)C=C1']",37,37,,,,-6.061343377765921,-1.7656807401409513,3.014058097495762
21_21_01,-6.4848,-3.5176,3.879,7.0341,c1cnc2cc(-c3cnc4cc(-c5cnc6cc(-c7cnc8cc(-c9cnc%10cc(-c%11cnc%12cc(-c%13cnc%14cc(-c%15cnc%16ccncc%16c%15)ncc%14c%13)ncc%12c%11)ncc%10c9)ncc8c7)ncc6c5)ncc4c3)ncc2c1,BrC1=CN=C2C=C(Br)N=CC2=C1,BrC1=CN=C2C=C(Br)N=CC2=C1,AB,"['AB', 'BrC1=CN=C2C=C(Br)N=CC2=C1', 'BrC1=CN=C2C=C(Br)N=CC2=C1']",21,21,,,,-6.387298992382512,-2.217034854165062,3.031094649608683
20_20_01,-6.2343,-3.0189,4.123,4.6801,c1ccc2ncc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9ccc%10cc(-c%11ccc%12cc(-c%13ccc%14cc(-c%15ccc%16cccnc%16c%15)cnc%14c%13)cnc%12c%11)cnc%10c9)cnc8c7)cnc6c5)cnc4c3)cc2c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=CC=C2C=C(Br)C=NC2=C1,AB,"['AB', 'BrC1=CC=C2C=C(Br)C=NC2=C1', 'BrC1=CC=C2C=C(Br)C=NC2=C1']",20,20,,,,-6.158965990532803,-1.7886993705041219,3.1651888017232856
4_4_01,-6.4605,-3.1180000000000003,3.794,5.0048,c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccnc8)nc7)nc6)nc5)nc4)nc3)nc2)nc1,BrC1=CC=C(Br)N=C1,BrC1=CC=C(Br)N=C1,AB,"['AB', 'BrC1=CC=C(Br)N=C1', 'BrC1=CC=C(Br)N=C1']",5,5,,,,-6.3651493239396055,-1.873816768600772,2.984381522847449
24_24_01,-6.2526,-3.3188,3.74,7.2393,c1cc2cnc(-c3cc4cnc(-c5cc6cnc(-c7cc8cnc(-c9cc%10cnc(-c%11cc%12cnc(-c%13cc%14cnc(-c%15cc%16cnccc%16cn%15)cc%14cn%13)cc%12cn%11)cc%10cn9)cc8cn7)cc6cn5)cc4cn3)cc2cn1,BrC1=CC2=CN=C(Br)C=C2C=N1,BrC1=CC2=CN=C(Br)C=C2C=N1,AB,"['AB', 'BrC1=CC2=CN=C(Br)C=C2C=N1', 'BrC1=CC2=CN=C(Br)C=C2C=N1']",24,24,,,,-6.175646605039188,-2.0462847155009456,2.9547049481991348
1_1_01,-5.276,-2.3568,2.7880000000000003,3.5459,c1coc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccco8)o7)o6)o5)o4)o3)o2)c1,BrC1=CC=C(Br)O1,BrC1=CC=C(Br)O1,AB,"['AB', 'BrC1=CC=C(Br)O1', 'BrC1=CC=C(Br)O1']",2,2,,,,-5.285466925971617,-1.220018953957282,2.4315179284733093
49_49_01,-5.3303,-2.9684,2.694,5.7267,c1cc2oc3cc(-c4cc5oc6cc(-c7cc8oc9cc(-c%10cc%11oc%12cc(-c%13cc%14oc%15cc(-c%16cc%17oc%18cc(-c%19cc%20oc%21cc(-c%22cc%23oc%24ccoc%24c%23o%22)oc%21c%20o%19)oc%18c%17o%16)oc%15c%14o%13)oc%12c%11o%10)oc9c8o7)oc6c5o4)oc3c2o1,BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1,BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1,AB,"['AB', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1', 'BrC1=CC2=C(O1)C1=C(O2)C=C(Br)O1']",49,49,,,,-5.3349618640971235,-1.7453247125436695,2.3798587059373553
55_55_01,-5.53,-2.1242,4.1930000000000005,0.046,c1ccc2c(c1)[nH]c1cc(-c3ccc4c(c3)[nH]c3cc(-c5ccc6c(c5)[nH]c5cc(-c7ccc8c(c7)[nH]c7cc(-c9ccc%10c(c9)[nH]c9cc(-c%11ccc%12c(c%11)[nH]c%11cc(-c%13ccc%14c(c%13)[nH]c%13cc(-c%15ccc%16c(c%15)[nH]c%15ccccc%15%16)ccc%13%14)ccc%11%12)ccc9%10)ccc78)ccc56)ccc34)ccc12,BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1,BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1,AB,"['AB', 'BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1']",55,55,,,,-5.516990209284297,-1.020237856103794,3.2036584355266555
6_6_01,-6.7697,-4.0054,3.327,0.043,c1cnc(-c2cnc(-c3cnc(-c4cnc(-c5cnc(-c6cnc(-c7cnc(-c8cnccn8)cn7)cn6)cn5)cn4)cn3)cn2)cn1,BrC1=CN=C(Br)C=N1,BrC1=CN=C(Br)C=N1,AB,"['AB', 'BrC1=CN=C(Br)C=N1', 'BrC1=CN=C(Br)C=N1']",7,7,,,,-6.646987903468269,-2.6360082829394895,2.7277341087592544
15_15_01,-5.0945,-2.8459,2.902,2.9314,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9cscc89)c8cscc78)c7cscc67)c6cscc56)c5cscc45)c4cscc34)c3cscc23)c2cscc2c1,BrC1=CC=C(Br)C2=CSC=C12,BrC1=CC=C(Br)C2=CSC=C12,AB,"['AB', 'BrC1=CC=C(Br)C2=CSC=C12', 'BrC1=CC=C(Br)C2=CSC=C12']",15,15,,,,-5.120028044391888,-1.640108958085147,2.4941684749530824
32_32_01,-6.7659,-3.6602,3.82,2.9138,c1cc2c(-c3nccc4c(-c5nccc6c(-c7nccc8c(-c9nccc%10c(-c%11nccc%12c(-c%13nccc%14c(-c%15nccc%16ccncc%15%16)cncc%13%14)cncc%11%12)cncc9%10)cncc78)cncc56)cncc34)cncc2cn1,BrC1=CN=CC2=C(Br)N=CC=C12,BrC1=CN=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=CN=CC2=C(Br)N=CC=C12', 'BrC1=CN=CC2=C(Br)N=CC=C12']",32,32,,,,-6.643524169308473,-2.3395145813959632,2.9986702439744146
12_12_01,-5.1662,-1.9485,3.701,3.515,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9[nH]ccc89)c8[nH]ccc78)c7[nH]ccc67)c6[nH]ccc56)c5[nH]ccc45)c4[nH]ccc34)c3[nH]ccc23)c2[nH]ccc2c1,BrC1=CC=C(Br)C2=C1NC=C2,BrC1=CC=C(Br)C2=C1NC=C2,AB,"['AB', 'BrC1=CC=C(Br)C2=C1NC=C2', 'BrC1=CC=C(Br)C2=C1NC=C2']",12,12,,,,-5.185383238933301,-0.8693284025661412,2.9332718665086865
43_43_01,-6.6389,-3.8937,3.462,3.8117,c1cnc2c(-c3cnc(-c4cnc(-c5cnc(-c6cnc(-c7cnc(-c8cnc(-c9cncc%10ncccc9%10)c9ncccc89)c8ncccc78)c7ncccc67)c6ncccc56)c5ncccc45)c4ncccc34)nccc2c1,BrC1=C2C=CC=NC2=C(Br)N=C1,BrC1=C2C=CC=NC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2C=CC=NC2=C(Br)N=C1', 'BrC1=C2C=CC=NC2=C(Br)N=C1']",43,43,,,,-6.527762527652134,-2.5400686929556775,2.8019255453800387
13_13_01,-5.7466,-2.5327,3.806,4.3302,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9occc89)c8occc78)c7occc67)c6occc56)c5occc45)c4occc34)c3occc23)c2occc2c1,BrC1=CC=C(Br)C2=C1OC=C2,BrC1=CC=C(Br)C2=C1OC=C2,AB,"['AB', 'BrC1=CC=C(Br)C2=C1OC=C2', 'BrC1=CC=C(Br)C2=C1OC=C2']",13,13,,,,-5.714423056392668,-1.371100188318541,2.9909763172137405
44_44_01,-6.6602,-3.8468,3.591,3.4982,c1cc2c(-c3cnc(-c4cnc(-c5cnc(-c6cnc(-c7cnc(-c8cnc(-c9cncc%10ccncc9%10)c9ccncc89)c8ccncc78)c7ccncc67)c6ccncc56)c5ccncc45)c4ccncc34)nccc2cn1,BrC1=C2C=NC=CC2=C(Br)N=C1,BrC1=C2C=NC=CC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2C=NC=CC2=C(Br)N=C1', 'BrC1=C2C=NC=CC2=C(Br)N=C1']",44,44,,,,-6.547177669126779,-2.499786089820129,2.8728195848176767
42_42_01,-6.7366,-3.8235,3.636,3.1836,c1cc2c(-c3ncc(-c4ncc(-c5ncc(-c6ncc(-c7ncc(-c8ncc(-c9nccc%10ccncc9%10)c9ccncc89)c8ccncc78)c7ccncc67)c6ccncc56)c5ccncc45)c4ccncc34)cncc2cn1,BrC1=C2C=CN=CC2=C(Br)N=C1,BrC1=C2C=CN=CC2=C(Br)N=C1,AB,"['AB', 'BrC1=C2C=CN=CC2=C(Br)N=C1', 'BrC1=C2C=CN=CC2=C(Br)N=C1']",42,42,,,,-6.616816955918468,-2.479773623870059,2.8975500636912717
38_38_01,-6.7033,-3.2112,4.085,0.0318,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9cnncc89)c8cnncc78)c7cnncc67)c6cnncc56)c5cnncc45)c4cnncc34)c3cnncc23)c2cnncc2c1,BrC1=C2C=NN=CC2=C(Br)C=C1,BrC1=C2C=NN=CC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2C=NN=CC2=C(Br)C=C1', 'BrC1=C2C=NN=CC2=C(Br)C=C1']",38,38,,,,-6.586463706570781,-1.9538666324010516,3.1443052862300274
40_40_01,-6.3998,-3.6983,3.325,2.7142,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8cccc9nccnc89)c8nccnc78)c7nccnc67)c6nccnc56)c5nccnc45)c4nccnc34)c3nccnc23)c2nccnc2c1,BrC1=C2N=CC=NC2=C(Br)C=C1,BrC1=C2N=CC=NC2=C(Br)C=C1,AB,"['AB', 'BrC1=C2N=CC=NC2=C(Br)C=C1', 'BrC1=C2N=CC=NC2=C(Br)C=C1']",40,40,,,,-6.309820728281812,-2.372238828292859,2.7266349763648723
56_56_01,-5.818,-2.7681,3.973,11.3987,c1ccc2c(c1)oc1cc(-c3ccc4c(c3)oc3cc(-c5ccc6c(c5)oc5cc(-c7ccc8c(c7)oc7cc(-c9ccc%10c(c9)oc9cc(-c%11ccc%12c(c%11)oc%11cc(-c%13ccc%14c(c%13)oc%13cc(-c%15ccc%16c(c%15)oc%15ccccc%15%16)ccc%13%14)ccc%11%12)ccc9%10)ccc78)ccc56)ccc34)ccc12,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1,AB,"['AB', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1']",56,56,,,,-5.779504798237256,-1.5732862177025098,3.082753872144636
5_5_01,-7.0084,-3.8801,3.894,0.001,c1cnc(-c2cnc(-c3cnc(-c4cnc(-c5cnc(-c6cnc(-c7cnc(-c8cncnc8)nc7)nc6)nc5)nc4)nc3)nc2)nc1,BrC1=CN=C(Br)N=C1,BrC1=CN=C(Br)N=C1,AB,"['AB', 'BrC1=CN=C(Br)N=C1', 'BrC1=CN=C(Br)N=C1']",6,6,,,,-6.864565099242823,-2.5283875969504868,3.0393381425665478
9_9_01,-5.2266,-2.8221,2.614,8.1952,c1cc2oc(-c3cc4oc(-c5cc6oc(-c7cc8oc(-c9cc%10oc(-c%11cc%12oc(-c%13cc%14oc(-c%15cc%16occc%16o%15)cc%14o%13)cc%12o%11)cc%10o9)cc8o7)cc6o5)cc4o3)cc2o1,BrC1=CC2=C(O1)C=C(Br)O2,BrC1=CC2=C(O1)C=C(Br)O2,AB,"['AB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=CC2=C(O1)C=C(Br)O2']",9,9,,,,-5.24043838189427,-1.6196670400760627,2.335893410162076
23_23_01,-6.6395,-3.8114,3.479,0.0051,c1cnc2ccc(-c3ccc4nc(-c5ccc6nc(-c7ccc8nc(-c9ccc%10nc(-c%11ccc%12nc(-c%13ccc%14nc(-c%15ccc%16ncccc%16n%15)ccc%14n%13)ccc%12n%11)ccc%10n9)ccc8n7)ccc6n5)ccc4n3)nc2c1,BrC1=CC=C2N=C(Br)C=CC2=N1,BrC1=CC=C2N=C(Br)C=CC2=N1,AB,"['AB', 'BrC1=CC=C2N=C(Br)C=CC2=N1', 'BrC1=CC=C2N=C(Br)C=CC2=N1']",23,23,,,,-6.528309433045785,-2.469380884041911,2.8112681707322853
20_26_0011,-6.005,-2.7598,4.217,2.2025,c1ccc2ncc(-c3ccc4cc(-c5cccc6c(-c7cccc8c(-c9ccc%10cc(-c%11ccc%12cc(-c%13cccc%14c(-c%15cccc%16ccccc%15%16)cccc%13%14)cnc%12c%11)cnc%10c9)cccc78)cccc56)cnc4c3)cc2c1,BrC1=CC=C2C=C(Br)C=NC2=C1,BrC1=CC=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC=C2C=C(Br)C=NC2=C1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",20,26,,,,-5.949956979258796,-1.5661573135228708,3.2168480242592388
45_26_00001111,-6.1482,-3.3417,3.827,1.4252,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9ncc(-c%10ncc(-c%11ncc(-c%12nccc%13ncccc%12%13)c%12ncccc%11%12)c%11ncccc%10%11)c%10ncccc9%10)cccc78)cccc56)cccc34)cccc2c1,BrC1=C2N=CC=CC2=C(Br)N=C1,BrC1=CC=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=C2N=CC=CC2=C(Br)N=C1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",45,26,,,,-6.080485066543741,-2.065953619803804,3.0025172073547512
18_26_01,-5.8162,-2.392,4.177,3.695,c1ccc2cc(-c3cccc4c(-c5ccc6cc(-c7cccc8c(-c9ccc%10cc(-c%11cccc%12c(-c%13ccc%14cc(-c%15cccc%16ccccc%15%16)ccc%14c%13)cccc%11%12)ccc%10c9)cccc78)ccc6c5)cccc34)ccc2c1,BrC1=CC2=CC=C(Br)C=C2C=C1,BrC1=CC=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",18,26,,,,-5.777864082056301,-1.2502523789118944,3.194865376371599
18_26_0011,-5.8373,-2.3877,4.124,3.2009,c1ccc2cc(-c3ccc4cc(-c5cccc6c(-c7cccc8c(-c9ccc%10cc(-c%11ccc%12cc(-c%13cccc%14c(-c%15cccc%16ccccc%15%16)cccc%13%14)ccc%12c%11)ccc%10c9)cccc78)cccc56)ccc4c3)ccc2c1,BrC1=CC2=CC=C(Br)C=C2C=C1,BrC1=CC=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",18,26,,,,-5.797096921733063,-1.2465590912043711,3.1657383679204765
18_26_00001111,-5.8233,-2.4074,4.122,3.3244,c1ccc2cc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9cccc%10c(-c%11cccc%12c(-c%13cccc%14c(-c%15cccc%16ccccc%15%16)cccc%13%14)cccc%11%12)cccc9%10)ccc8c7)ccc6c5)ccc4c3)ccc2c1,BrC1=CC2=CC=C(Br)C=C2C=C1,BrC1=CC=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=CC=C(Br)C=C2C=C1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",18,26,,,,-5.784335795881183,-1.2634795023295373,3.164639235526094
7_26_0011,-6.3592,-4.3491,1.75,0.0079,c1ccc2c(-c3cccc4c(-c5nnc(-c6nnc(-c7cccc8c(-c9cccc%10c(-c%11nnc(-c%12nncnn%12)nn%11)cccc9%10)cccc78)nn6)nn5)cccc34)cccc2c1,BrC1=NN=C(Br)N=N1,BrC1=CC=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC=CC2=C(Br)C=CC=C12', 'BrC1=NN=C(Br)N=N1']",8,26,,,,-6.27281346331136,-2.931213628305973,1.8610682157890575
7_26_01,-6.4409,-4.2081,1.757,0.0064,c1ccc2c(-c3nnc(-c4cccc5c(-c6nnc(-c7cccc8c(-c9nnc(-c%10cccc%11c(-c%12nncnn%12)cccc%10%11)nn9)cccc78)nn6)cccc45)nn3)cccc2c1,BrC1=NN=C(Br)N=N1,BrC1=CC=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CC=CC2=C(Br)C=CC=C12', 'BrC1=NN=C(Br)N=N1']",8,26,,,,-6.347283747746974,-2.8101081476639185,1.8649151791693943
11_26_0011,-4.9776,-3.0917,2.448,2.8954,c1ccc2c(-c3cccc4c(-c5sc(-c6sc(-c7cccc8c(-c9cccc%10c(-c%11sc(-c%12scc%13ccccc%12%13)c%12ccccc%11%12)cccc9%10)cccc78)c7ccccc67)c6ccccc56)cccc34)cccc2c1,BrC1=C2C=CC=CC2=C(Br)S1,BrC1=CC=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",11,26,,,,-5.01347264352869,-1.8512275902966153,2.2446654214283708
11_26_00001111,-4.9475,-3.1919,2.329,2.5129,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9sc(-c%10sc(-c%11sc(-c%12scc%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)cccc78)cccc56)cccc34)cccc2c1,BrC1=C2C=CC=CC2=C(Br)S1,BrC1=CC=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)S1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",11,26,,,,-4.986036222947148,-1.9372897829230964,2.1792670439626427
29_26_0011,-6.1291,-3.2906,3.95,0.9264,c1ccc2c(-c3cccc4c(-c5cncc6c(-c7cncc8c(-c9cccc%10c(-c%11cccc%12c(-c%13cncc%14c(-c%15cncc%16cccnc%15%16)ccnc%13%14)cccc%11%12)cccc9%10)ccnc78)ccnc56)cccc34)cccc2c1,BrC1=CC=NC2=C(Br)C=NC=C12,BrC1=CC=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC=CC2=C(Br)C=CC=C12', 'BrC1=CC=NC2=C(Br)C=NC=C12']",29,26,,,,-6.063075244845819,-2.0220636193725348,3.0701138496092435
46_26_0011,-6.127999999999999,-3.4231,3.533,0.0004,c1ccc2c(-c3cccc4c(-c5nccc6c(-c7nccc8c(-c9cccc%10c(-c%11cccc%12c(-c%13nccc%14c(-c%15nccc%16cnccc%15%16)nccc%13%14)cccc%11%12)cccc9%10)nccc78)nccc56)cccc34)cccc2c1,BrC1=NC=CC2=C(Br)N=CC=C12,BrC1=CC=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC=CC2=C(Br)C=CC=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",46,26,,,,-6.0620725849574555,-2.1358684150113447,2.8409447453805994
46_26_00001111,-6.1253,-3.5709,3.622,0.0139,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9nccc%10c(-c%11nccc%12c(-c%13nccc%14c(-c%15nccc%16cnccc%15%16)nccc%13%14)nccc%11%12)nccc9%10)cccc78)cccc56)cccc34)cccc2c1,BrC1=NC=CC2=C(Br)N=CC=C12,BrC1=CC=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC=CC2=C(Br)C=CC=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",46,26,,,,-6.059611510686023,-2.262814443655995,2.8898561369305975
6_26_01,-6.1131,-3.0235,3.79,3.0918,c1ccc2c(-c3cnc(-c4cccc5c(-c6cnc(-c7cccc8c(-c9cnc(-c%10cccc%11c(-c%12cnccn%12)cccc%10%11)cn9)cccc78)cn6)cccc45)cn3)cccc2c1,BrC1=CN=C(Br)C=N1,BrC1=CC=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CC=CC2=C(Br)C=CC=C12', 'BrC1=CN=C(Br)C=N1']",7,26,,,,-6.048491101015099,-1.7926503294470542,2.9821832580586847
43_26_00001111,-6.1374,-3.5806,3.625,2.4123,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9ncc(-c%10ncc(-c%11ncc(-c%12nccc%13cccnc%12%13)c%12cccnc%11%12)c%11cccnc%10%11)c%10cccnc9%10)cccc78)cccc56)cccc34)cccc2c1,BrC1=C2C=CC=NC2=C(Br)N=C1,BrC1=CC=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=NC2=C(Br)N=C1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",43,26,,,,-6.070640769458005,-2.271145813600874,2.891504835522171
48_26_00001111,-4.0831,-2.0984,3.1010000000000004,4.8201,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9cc%10[nH]c%11cc(-c%12cc%13[nH]c%14cc(-c%15cc%16[nH]c%17cc(-c%18cc%19[nH]c%20cc[nH]c%20c%19[nH]%18)[nH]c%17c%16[nH]%15)[nH]c%14c%13[nH]%12)[nH]c%11c%10[nH]9)cccc78)cccc56)cccc34)cccc2c1,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,BrC1=CC=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",48,26,,,,-4.198127852492501,-0.9980781298586516,2.6035321481940903
48_26_0011,-4.3047,-2.1018,3.293,4.8921,c1ccc2c(-c3cccc4c(-c5cc6[nH]c7cc(-c8cc9[nH]c%10cc(-c%11cccc%12c(-c%13cccc%14c(-c%15cc%16[nH]c%17cc(-c%18cc%19[nH]c%20cc[nH]c%20c%19[nH]%18)[nH]c%17c%16[nH]%15)cccc%13%14)cccc%11%12)[nH]c%10c9[nH]8)[nH]c7c6[nH]5)cccc34)cccc2c1,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,BrC1=CC=CC2=C(Br)C=CC=C12,AABB,"['AABB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",48,26,,,,-4.400118244547974,-1.0009984038599495,2.7090488580547607
48_26_01,-4.6017,-2.1754,3.227,5.5964,c1ccc2c(-c3cc4[nH]c5cc(-c6cccc7c(-c8cc9[nH]c%10cc(-c%11cccc%12c(-c%13cc%14[nH]c%15cc(-c%16cccc%17c(-c%18cc%19[nH]c%20cc[nH]c%20c%19[nH]%18)cccc%16%17)[nH]c%15c%14[nH]%13)cccc%11%12)[nH]c%10c9[nH]8)cccc67)[nH]c5c4[nH]3)cccc2c1,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,BrC1=CC=CC2=C(Br)C=CC=C12,AB,"['AB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",48,26,,,,-4.670836414405713,-1.0642137469468658,2.672777489040155
47_26_00001111,-6.0978,-3.5032,3.399,0.0013,c1ccc2c(-c3cccc4c(-c5cccc6c(-c7cccc8c(-c9nnc(-c%10nnc(-c%11nnc(-c%12nncc%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)cccc78)cccc56)cccc34)cccc2c1,BrC1=C2C=CC=CC2=C(Br)N=N1,BrC1=CC=CC2=C(Br)C=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=CC=CC2=C(Br)C=CC=C12']",47,26,,,,-6.034545013476973,-2.2046666348654487,2.7673028749570063
