ID	xTB_IP	xTB_EA	xTB_Opticalgap	xTB_oscillator_strength	Smiles	A	B	Sequence	check	Monomer_no_A	Monomer_no_B	Optical_gap	IP	EA	IP_cal	EA_cal	Opticalgap_cal	V_oc_expPCBM
51_35_00001111	-4.7331	-2.2853	3.486	5.7218	c1ccc2c(-c3ccc(-c4ccc(-c5ccc(-c6cc7cc8[nH]c(-c9cc%10cc%11[nH]c(-c%12cc%13cc%14[nH]c(-c%15cc%16cc%17[nH]ccc%17cc%16[nH]%15)cc%14cc%13[nH]%12)cc%11cc%10[nH]9)cc8cc7[nH]6)c6ccccc56)c5ccccc45)c4ccccc34)cccc2c1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=C2C=CC=CC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']	51	35				-4.790608695615501	-1.1586073095182263	2.8151151341126233	0.6005094147335843
51_35_01	-4.9109	-2.4267	3.42	4.956	c1ccc2c(-c3cc4cc5[nH]c(-c6ccc(-c7cc8cc9[nH]c(-c%10ccc(-c%11cc%12cc%13[nH]c(-c%14ccc(-c%15cc%16cc%17[nH]ccc%17cc%16[nH]%15)c%15ccccc%14%15)cc%13cc%12[nH]%11)c%11ccccc%10%11)cc9cc8[nH]7)c7ccccc67)cc5cc4[nH]3)cccc2c1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=C2C=CC=CC2=C(Br)C=C1	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']	51	35				-4.952674993934377	-1.2800563518074926	2.7788437650980167	0.7625578472633503
51_35_0011	-4.8155	-2.3591	3.53	5.5561	c1ccc2c(-c3ccc(-c4cc5cc6[nH]c(-c7cc8cc9[nH]c(-c%10ccc(-c%11ccc(-c%12cc%13cc%14[nH]c(-c%15cc%16cc%17[nH]ccc%17cc%16[nH]%15)cc%14cc%13[nH]%12)c%12ccccc%11%12)c%11ccccc%10%11)cc9cc8[nH]7)cc6cc5[nH]4)c4ccccc34)cccc2c1	BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1	BrC1=C2C=CC=CC2=C(Br)C=C1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)N3)C=C2N1']	51	35				-4.8657170363437094	-1.221994433428749	2.8392960467890265	0.6756094757035103
56_35_01	-5.8921	-2.4734	4.09	5.3413	c1ccc2c(-c3ccc4c(c3)oc3cc(-c5ccc(-c6ccc7c(c6)oc6cc(-c8ccc(-c9ccc%10c(c9)oc9cc(-c%11ccc(-c%12ccc%13c(c%12)oc%12ccccc%12%13)c%12ccccc%11%12)ccc9%10)c9ccccc89)ccc67)c6ccccc56)ccc34)cccc2c1	BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1	BrC1=C2C=CC=CC2=C(Br)C=C1	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=CC2=C(C=C1)C1=C(O2)C=C(Br)C=C1']	56	35				-5.8470476143532775	-1.3201671741194354	3.1470531172159824	1.6568318742498875
13_35_0011	-5.7886	-2.4332	3.987	3.3922	c1ccc2c(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10occc9%10)c9occc89)c8ccccc78)c7ccccc67)c6occc56)c5occc45)c4ccccc34)cccc2c1	BrC1=CC=C(Br)C2=C1OC=C2	BrC1=C2C=CC=CC2=C(Br)C=C1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1OC=C2']	13	35				-5.752706433948307	-1.2856392285746794	3.09044779890531	1.5625010937840216
13_35_01	-5.8015	-2.4711	3.886	3.1403	c1ccc2c(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10occc9%10)c9ccccc89)c8occc78)c7ccccc67)c6occc56)c5ccccc45)c4occc34)cccc2c1	BrC1=CC=C(Br)C2=C1OC=C2	BrC1=C2C=CC=CC2=C(Br)C=C1	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1OC=C2']	13	35				-5.764464899911827	-1.318191694647969	3.0349416129890203	1.5742582635232478
13_35_00001111	-5.8515	-2.3424	3.988	3.1233	c1ccc2c(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9cccc%10occc9%10)c9occc89)c8occc78)c7occc67)c6ccccc56)c5ccccc45)c4ccccc34)cccc2c1	BrC1=CC=C(Br)C2=C1OC=C2	BrC1=C2C=CC=CC2=C(Br)C=C1	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=CC=C(Br)C2=C1OC=C2']	13	35				-5.8100403493828265	-1.2076507346576686	3.0909973651025013	1.6198286888690756
53_35_0011	-5.3848	-2.8165	3.43	6.9707	c1ccc2c(-c3ccc(-c4cc5cc6sc(-c7cc8cc9sc(-c%10ccc(-c%11ccc(-c%12cc%13cc%14sc(-c%15cc%16cc%17sccc%17cc%16s%15)cc%14cc%13s%12)c%12ccccc%11%12)c%11ccccc%10%11)cc9cc8s7)cc6cc5s4)c4ccccc34)cccc2c1	BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1	BrC1=C2C=CC=CC2=C(Br)C=C1	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1']	53	35				-5.384639104020513	-1.6148571770151017	2.7843394270699267	1.1944743386911119
53_35_01	-5.4382	-2.7960000000000003	3.5789999999999997	6.5397	c1ccc2c(-c3cc4cc5sc(-c6ccc(-c7cc8cc9sc(-c%10ccc(-c%11cc%12cc%13sc(-c%14ccc(-c%15cc%16cc%17sccc%17cc%16s%15)c%15ccccc%14%15)cc%13cc%12s%11)c%11ccccc%10%11)cc9cc8s7)c7ccccc67)cc5cc4s3)cccc2c1	BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1	BrC1=C2C=CC=CC2=C(Br)C=C1	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C=C1', 'BrC1=CC2=CC3=C(C=C(Br)S3)C=C2S1']	53	35				-5.43331368405554	-1.5972496425955125	2.8662247904513847	1.2431435529604564
20_60_0011	-5.6872	-2.9159	3.2689999999999997	1.9778	c1ccc2ncc(-c3ccc4cc(-c5c6ccccc6c(-c6c7ccccc7c(-c7ccc8cc(-c9ccc%10cc(-c%11c%12ccccc%12c(-c%12c%13ccccc%13cc%13ccccc%12%13)c%12ccccc%11%12)cnc%10c9)cnc8c7)c7ccccc67)c6ccccc56)cnc4c3)cc2c1	BrC1=CC=C2C=C(Br)C=NC2=C1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC=C2C=C(Br)C=NC2=C1']	20	60				-5.66027942242112	-1.7002322463471602	2.6958592693221766	1.4700842711826825
20_60_00001111	-5.733	-2.9422	3.182	1.6141	c1ccc2ncc(-c3ccc4cc(-c5ccc6cc(-c7ccc8cc(-c9c%10ccccc%10c(-c%10c%11ccccc%11c(-c%11c%12ccccc%12c(-c%12c%13ccccc%13cc%13ccccc%12%13)c%12ccccc%11%12)c%11ccccc%10%11)c%10ccccc9%10)cnc8c7)cnc6c5)cnc4c3)cc2c1	BrC1=CC=C2C=C(Br)C=NC2=C1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC=C2C=C(Br)C=NC2=C1']	20	60				-5.702026534136556	-1.7228214246513165	2.64804701016656	1.5118267807994612
45_60_01	-5.8297	-3.2218	3.1860000000000004	1.5317	c1ccc2c(-c3ncc(-c4c5ccccc5c(-c5ncc(-c6c7ccccc7c(-c7ncc(-c8c9ccccc9c(-c9nccc%10ncccc9%10)c9ccccc89)c8ncccc78)c7ccccc67)c6ncccc56)c5ccccc45)c4ncccc34)c3ccccc3cc2c1	BrC1=C2N=CC=CC2=C(Br)N=C1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=C2N=CC=CC2=C(Br)N=C1']	45	60				-5.790169453413472	-1.9629710160521563	2.650245274955324	1.5999599834182958
45_60_00001111	-5.7978	-3.3684	3.082	1.597	c1ccc2c(-c3c4ccccc4c(-c4c5ccccc5c(-c5c6ccccc6c(-c6ncc(-c7ncc(-c8ncc(-c9nccc%10ncccc9%10)c9ncccc89)c8ncccc78)c7ncccc67)c6ccccc56)c5ccccc45)c4ccccc34)c3ccccc3cc2c1	BrC1=C2N=CC=CC2=C(Br)N=C1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=C2N=CC=CC2=C(Br)N=C1']	45	60				-5.761092316650973	-2.088886359755172	2.593090390447461	1.5708860520476564
18_60_0011	-5.631	-2.7626	3.216	2.2001	c1ccc2cc(-c3ccc4cc(-c5c6ccccc6c(-c6c7ccccc7c(-c7ccc8cc(-c9ccc%10cc(-c%11c%12ccccc%12c(-c%12c%13ccccc%13cc%13ccccc%12%13)c%12ccccc%11%12)ccc%10c9)ccc8c7)c7ccccc67)c6ccccc56)ccc4c3)ccc2c1	BrC1=CC2=CC=C(Br)C=C2C=C1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC2=CC=C(Br)C=C2C=C1']	18	60				-5.609052617215717	-1.5685622450533514	2.666732260871054	1.4188631130939715
11_60_0011	-5.0119	-3.2045	2.247	2.6688	c1ccc2c(-c3sc(-c4c5ccccc5c(-c5c6ccccc6c(-c6sc(-c7sc(-c8c9ccccc9c(-c9c%10ccccc%10cc%10ccccc9%10)c9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=C2C=CC=CC2=C(Br)S1']	11	60				-5.0447374018657944	-1.948111974810259	2.134202615792981	0.8546101064619216
11_60_01	-5.3179	-3.0386	2.908	2.5474	c1ccc2c(-c3c4ccccc4c(-c4sc(-c5c6ccccc6c(-c6sc(-c7c8ccccc8c(-c8sc(-c9c%10ccccc%10cc%10ccccc9%10)c9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)scc2c1	BrC1=C2C=CC=CC2=C(Br)S1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=C2C=CC=CC2=C(Br)S1']	11	60				-5.323659152628316	-1.8056197816292885	2.497465872136228	1.1335011095783945
29_60_01	-5.8152	-3.1624	3.2889999999999997	1.6532	c1ccc2c(-c3cncc4c(-c5c6ccccc6c(-c6cncc7c(-c8c9ccccc9c(-c9cncc%10c(-c%11c%12ccccc%12c(-c%12cncc%13cccnc%12%13)c%12ccccc%11%12)ccnc9%10)c9ccccc89)ccnc67)c6ccccc56)ccnc34)c3ccccc3cc2c1	BrC1=CC=NC2=C(Br)C=NC=C12	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC=NC2=C(Br)C=NC=C12']	29	60				-5.776952573066881	-1.911952111441248	2.7068505932659965	1.5867445600680048
29_60_0011	-5.8105	-3.3214	3.207	1.702	c1ccc2c(-c3c4ccccc4c(-c4cncc5c(-c6cncc7c(-c8c9ccccc9c(-c9c%10ccccc%10c(-c%10cncc%11c(-c%12cncc%13cccnc%12%13)ccnc%10%11)c%10ccccc9%10)c9ccccc89)ccnc67)ccnc45)c4ccccc34)c3ccccc3cc2c1	BrC1=CC=NC2=C(Br)C=NC=C12	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC=NC2=C(Br)C=NC=C12']	29	60				-5.772668480816607	-2.0485178662078205	2.661786165096335	1.5824609400854968
29_60_00001111	-5.7934	-3.4509	3.12	1.5124	c1ccc2c(-c3c4ccccc4c(-c4c5ccccc5c(-c5c6ccccc6c(-c6cncc7c(-c8cncc9c(-c%10cncc%11c(-c%12cncc%13cccnc%12%13)ccnc%10%11)ccnc89)ccnc67)c6ccccc56)c5ccccc45)c4ccccc34)c3ccccc3cc2c1	BrC1=CC=NC2=C(Br)C=NC=C12	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC=NC2=C(Br)C=NC=C12']	29	60				-5.757081677097526	-2.1597459494925437	2.6139739059407185	1.5668758546172237
46_60_0011	-5.8306	-3.4566	3.219	2.1215	c1ccc2c(-c3c4ccccc4c(-c4nccc5c(-c6nccc7c(-c8c9ccccc9c(-c9c%10ccccc%10c(-c%10nccc%11c(-c%12nccc%13cnccc%12%13)nccc%10%11)c%10ccccc9%10)c9ccccc89)nccc67)nccc45)c4ccccc34)c3ccccc3cc2c1	BrC1=NC=CC2=C(Br)N=CC=C12	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']	46	60				-5.790989811503946	-2.164641702965308	2.6683809594626267	1.6007802510745168
6_60_01	-5.7436	-3.2808	3.077	2.3852	c1ccc2c(-c3cnc(-c4c5ccccc5c(-c5cnc(-c6c7ccccc7c(-c7cnc(-c8c9ccccc9c(-c9cnccn9)c9ccccc89)cn7)c7ccccc67)cn5)c5ccccc45)cn3)c3ccccc3cc2c1	BrC1=CN=C(Br)C=N1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CN=C(Br)C=N1']	7	60				-5.711688529424409	-2.013646359015853	2.5903425594615057	1.5214877109727782
43_60_0011	-5.8497	-3.4029	3.1189999999999998	2.103	c1ccc2c(-c3c4ccccc4c(-c4ncc(-c5ncc(-c6c7ccccc7c(-c7c8ccccc8c(-c8ncc(-c9nccc%10cccnc9%10)c9cccnc89)c8ccccc78)c7ccccc67)c6cccnc56)c5cccnc45)c4ccccc34)c3ccccc3cc2c1	BrC1=C2C=CC=NC2=C(Br)N=C1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=C2C=CC=NC2=C(Br)N=C1']	43	60				-5.808399633201871	-2.118518551827164	2.613424339743528	1.6181881535566265
43_60_01	-5.8181	-3.2838	3.1660000000000004	1.7714	c1ccc2c(-c3ncc(-c4c5ccccc5c(-c5ncc(-c6c7ccccc7c(-c7ncc(-c8c9ccccc9c(-c9nccc%10cccnc9%10)c9ccccc89)c8cccnc78)c7ccccc67)c6cccnc56)c5ccccc45)c4cccnc34)c3ccccc3cc2c1	BrC1=C2C=CC=NC2=C(Br)N=C1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=C2C=CC=NC2=C(Br)N=C1']	43	60				-5.779595949136199	-2.0162230713699394	2.6392539510115047	1.5893876447380624
48_60_01	-4.5809	-2.7077	2.7230000000000003	4.1806	c1ccc2c(-c3cc4[nH]c5cc(-c6c7ccccc7c(-c7cc8[nH]c9cc(-c%10c%11ccccc%11c(-c%11cc%12[nH]c%13cc(-c%14c%15ccccc%15c(-c%15cc%16[nH]c%17cc[nH]c%17c%16[nH]%15)c%15ccccc%14%15)[nH]c%13c%12[nH]%11)c%11ccccc%10%11)[nH]c9c8[nH]7)c7ccccc67)[nH]c5c4[nH]3)c3ccccc3cc2c1	BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1']	48	60				-4.651877027425776	-1.5214084089735729	2.3957961256558944	0.4617930399808811
47_60_00001111	-5.4561	-3.7312	2.037	1.5656	c1ccc2c(-c3nnc(-c4nnc(-c5nnc(-c6c7ccccc7c(-c7c8ccccc8c(-c8c9ccccc9c(-c9c%10ccccc%10cc%10ccccc9%10)c9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)nncc2c1	BrC1=C2C=CC=CC2=C(Br)N=N1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=C2C=CC=CC2=C(Br)N=N1']	47	60				-5.449629694966159	-2.400496773776005	2.0187937143828725	1.2594577652342638
47_60_01	-5.8418	-3.1177	3.236	1.3532	c1ccc2c(-c3c4ccccc4c(-c4nnc(-c5c6ccccc6c(-c6nnc(-c7c8ccccc8c(-c8nnc(-c9c%10ccccc%10cc%10ccccc9%10)c9ccccc89)c8ccccc78)c7ccccc67)c6ccccc56)c5ccccc45)c4ccccc34)nncc2c1	BrC1=C2C=CC=CC2=C(Br)N=N1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=C2C=CC=CC2=C(Br)N=N1']	47	60				-5.801198712185452	-1.8735590973653629	2.6777235848148737	1.6109880263519845
14_60_0011	-5.6737	-2.7369	3.227	1.6904	c1ccc2c(-c3c4ccccc4c(-c4ccc(-c5ccc(-c6c7ccccc7c(-c7c8ccccc8c(-c8ccc(-c9cccc%10sccc9%10)c9sccc89)c8ccccc78)c7ccccc67)c6sccc56)c5sccc45)c4ccccc34)c3ccccc3cc2c1	BrC1=CC=C(Br)C2=C1SC=C2	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC=C(Br)C2=C1SC=C2']	14	60				-5.647974051063951	-1.5464884092200126	2.672777489040155	1.4577802563393092
27_60_01	-5.7086	-2.8973	3.236	1.8309	c1ccc2c(-c3cccc4c(-c5c6ccccc6c(-c6cccc7c(-c8c9ccccc9c(-c9cccc%10c(-c%11c%12ccccc%12c(-c%12cccc%13cccnc%12%13)c%12ccccc%11%12)ccnc9%10)c9ccccc89)ccnc67)c6ccccc56)ccnc34)c3ccccc3cc2c1	BrC1=CC=NC2=C(Br)C=CC=C12	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC=NC2=C(Br)C=CC=C12']	27	60				-5.679785714794709	-1.6842566297518249	2.6777235848148737	1.4895884132306978
27_60_0011	-5.7572	-2.9468	3.17	1.4969	c1ccc2c(-c3c4ccccc4c(-c4cccc5c(-c6cccc7c(-c8c9ccccc9c(-c9c%10ccccc%10c(-c%10cccc%11c(-c%12cccc%13cccnc%12%13)ccnc%10%11)c%10ccccc9%10)c9ccccc89)ccnc67)ccnc45)c4ccccc34)c3ccccc3cc2c1	BrC1=CC=NC2=C(Br)C=CC=C12	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC=NC2=C(Br)C=CC=C12']	27	60				-5.724085051680522	-1.7267723835942488	2.6414522158002685	1.5338828666668445
12_60_01	-5.454	-2.7053	3.235	2.1531	c1ccc2c(-c3ccc(-c4c5ccccc5c(-c5ccc(-c6c7ccccc7c(-c7ccc(-c8c9ccccc9c(-c9cccc%10[nH]ccc9%10)c9ccccc89)c8[nH]ccc78)c7ccccc67)c6[nH]ccc56)c5ccccc45)c4[nH]ccc34)c3ccccc3cc2c1	BrC1=CC=C(Br)C2=C1NC=C2	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC=C(Br)C2=C1NC=C2']	12	60				-5.447715526088377	-1.5193470390903037	2.677174018617683	1.2575438073697391
32_60_01	-5.8608	-3.1662	3.234	1.9738	c1ccc2c(-c3nccc4c(-c5c6ccccc6c(-c6nccc7c(-c8c9ccccc9c(-c9nccc%10c(-c%11c%12ccccc%12c(-c%12nccc%13ccncc%12%13)c%12ccccc%11%12)cncc9%10)c9ccccc89)cncc67)c6ccccc56)cncc34)c3ccccc3cc2c1	BrC1=CN=CC2=C(Br)N=CC=C12	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CN=CC2=C(Br)N=CC=C12']	32	60				-5.8185173829844326	-1.9152159470897576	2.6766244524204916	1.6283047879833998
9_60_01	-5.397	-3.2033	2.633	4.0986	c1ccc2c(-c3cc4oc(-c5c6ccccc6c(-c6cc7oc(-c8c9ccccc9c(-c9cc%10oc(-c%11c%12ccccc%12c(-c%12cc%13occc%13o%12)c%12ccccc%11%12)cc%10o9)c9ccccc89)cc7o6)c6ccccc56)cc4o3)c3ccccc3cc2c1	BrC1=CC2=C(O1)C=C(Br)O2	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC2=C(O1)C=C(Br)O2']	9	60				-5.395759513691439	-1.9470812898686245	2.346335167908705	1.205593522475496
30_60_01	-5.8231	-3.2695	3.313	1.3882	c1ccc2c(-c3ccnc4c(-c5c6ccccc6c(-c6ccnc7c(-c8c9ccccc9c(-c9ccnc%10c(-c%11c%12ccccc%12c(-c%12ccnc%13cccnc%12%13)c%12ccccc%11%12)ccnc9%10)c9ccccc89)ccnc67)c6ccccc56)ccnc34)c3ccccc3cc2c1	BrC1=CC=NC2=C(Br)C=CN=C12	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC=NC2=C(Br)C=CN=C12']	30	60				-5.784153494083299	-2.0039407424821283	2.7200401819985807	1.5939446872726455
50_60_00001111	-5.0822	-3.0567	2.772	6.4128	c1ccc2c(-c3c4ccccc4c(-c4c5ccccc5c(-c5c6ccccc6c(-c6cc7sc8cc(-c9cc%10sc%11cc(-c%12cc%13sc%14cc(-c%15cc%16sc%17ccsc%17c%16s%15)sc%14c%13s%12)sc%11c%10s9)sc8c7s6)c6ccccc56)c5ccccc45)c4ccccc34)c3ccccc3cc2c1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	50	60				-5.108816483822023	-1.821165946165609	2.4227248693182526	0.9186821244981593
50_60_01	-5.3056	-3.0494	3.051	4.509	c1ccc2c(-c3cc4sc5cc(-c6c7ccccc7c(-c7cc8sc9cc(-c%10c%11ccccc%11c(-c%11cc%12sc%13cc(-c%14c%15ccccc%15c(-c%15cc%16sc%17ccsc%17c%16s%15)c%15ccccc%14%15)sc%13c%12s%11)c%11ccccc%10%11)sc9c8s7)c7ccccc67)sc5c4s3)c3ccccc3cc2c1	BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC2=C(S1)C1=C(S2)C=C(Br)S1']	50	60				-5.31244759205845	-1.8148959461039984	2.5760538383345404	1.1222907849433204
17_60_01	-5.7062	-3.8959	3.173	2.4133	c1ccc2c(-c3ccc(-c4c5ccccc5c(-c5ccc(-c6c7ccccc7c(-c7ccc(-c8c9ccccc9c(-c9cccc%10nsnc9%10)c9ccccc89)c8nsnc78)c7ccccc67)c6nsnc56)c5ccccc45)c4nsnc34)c3ccccc3cc2c1	BrC1=CC=C(Br)C2=NSN=C12	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC=C(Br)C2=NSN=C12']	17	60				-5.677598093220102	-2.541958282015341	2.6431009143918414	1.4874010328140992
17_60_0011	-5.7404	-4.0365	3.113	2.867	c1ccc2c(-c3c4ccccc4c(-c4ccc(-c5ccc(-c6c7ccccc7c(-c7c8ccccc8c(-c8ccc(-c9cccc%10nsnc9%10)c9nsnc89)c8ccccc78)c7ccccc67)c6nsnc56)c5nsnc45)c4ccccc34)c3ccccc3cc2c1	BrC1=CC=C(Br)C2=NSN=C12	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AABB	['AABB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC=C(Br)C2=NSN=C12']	17	60				-5.708771700658264	-2.6627202010101843	2.610126942560382	1.5185712037506442
52_60_00001111	-5.2734	-3.2818	2.124	1.3266	c1ccc2c(-c3c4ccccc4c(-c4c5ccccc5c(-c5c6ccccc6c(-c6cc7cc8oc(-c9cc%10cc%11oc(-c%12cc%13cc%14oc(-c%15cc%16cc%17occc%17cc%16o%15)cc%14cc%13o%12)cc%11cc%10o9)cc8cc7o6)c6ccccc56)c5ccccc45)c4ccccc34)c3ccccc3cc2c1	BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AAAABBBB	['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC2=CC3=C(C=C(Br)O3)C=C2O1']	52	60				-5.283097002599125	-2.0145052631338816	2.066605973538489	1.0929434310206056
54_60_01	-5.519	-2.7342	3.322	2.8329	c1ccc2c(c1)Cc1cc(-c3c4ccccc4c(-c4ccc5c(c4)Cc4cc(-c6c7ccccc7c(-c7ccc8c(c7)Cc7cc(-c9c%10ccccc%10c(-c%10ccc%11c(c%10)Cc%10cc(-c%12c%13ccccc%13cc%13ccccc%12%13)ccc%10-%11)c%10ccccc9%10)ccc7-8)c7ccccc67)ccc4-5)c4ccccc34)ccc1-2	BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1	BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12	AB	['AB', 'BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12', 'BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1']	54	60				-5.5069636104006765	-1.5441693681013349	2.7249862777733	1.3167853603193156
