ID,xTB_IP,xTB_EA,xTB_Opticalgap,xTB_oscillator_strength,Smiles,A,B,Sequence,check,Monomer_no_A,Monomer_no_B,TDDFT_Opticalgap,DFT_IP,DFT_EA,IP_cal,EA_cal,Opticalgap_cal
6_46_00001111,-6.3761,-4.0171,3.224,0.1249,c1cnc(-c2cnc(-c3cnc(-c4cnc(-c5nccc6c(-c7nccc8c(-c9nccc%10c(-c%11nccc%12cnccc%11%12)nccc9%10)nccc78)nccc56)cn4)cn3)cn2)cn1,BrC1=CN=C(Br)C=N1,BrC1=NC=CC2=C(Br)N=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CN=C(Br)C=N1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",7,46,,,,-5.912173435218155,-3.1511383789360163,2.7145756167510404
6_46_0011,-6.358,-4.062,3.3510000000000004,0.0545,c1cnc(-c2cnc(-c3nccc4c(-c5nccc6c(-c7cnc(-c8cnc(-c9nccc%10c(-c%11nccc%12cnccc%11%12)nccc9%10)cn8)cn7)nccc56)nccc34)cn2)cn1,BrC1=CN=C(Br)C=N1,BrC1=NC=CC2=C(Br)N=CC=C12,AABB,"['AABB', 'BrC1=CN=C(Br)C=N1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",7,46,,,,-5.89518534956984,-3.192531000510284,2.7903313146784345
48_46_00001111,-3.9119,-3.6713,3.018,5.3523,c1cc2c(-c3nccc4c(-c5nccc6c(-c7nccc8c(-c9cc%10[nH]c%11cc(-c%12cc%13[nH]c%14cc(-c%15cc%16[nH]c%17cc(-c%18cc%19[nH]c%20cc[nH]c%20c%19[nH]%18)[nH]c%17c%16[nH]%15)[nH]c%14c%13[nH]%12)[nH]c%11c%10[nH]9)nccc78)nccc56)nccc34)nccc2cn1,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,BrC1=NC=CC2=C(Br)N=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",48,46,,,,-3.5993535095509426,-2.832350660887425,2.5916962957034557
48_46_01,-4.7548,-3.1362,2.89,7.1568,c1cc2c(-c3cc4[nH]c5cc(-c6nccc7c(-c8cc9[nH]c%10cc(-c%11nccc%12c(-c%13cc%14[nH]c%15cc(-c%16nccc%17c(-c%18cc%19[nH]c%20cc[nH]c%20c%19[nH]%18)nccc%16%17)[nH]c%15c%14[nH]%13)nccc%11%12)[nH]c%10c9[nH]8)nccc67)[nH]c5c4[nH]3)nccc2cn1,BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1,BrC1=NC=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=CC2=C(N1)C1=C(N2)C=C(Br)N1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",48,46,,,,-4.390472702532395,-2.3390501752662543,2.515344096217578
47_46_00001111,-6.4254,-3.9233,3.583,0.0718,c1ccc2c(-c3nnc(-c4nnc(-c5nnc(-c6nccc7c(-c8nccc9c(-c%10nccc%11c(-c%12nccc%13cnccc%12%13)nccc%10%11)nccc89)nccc67)c6ccccc56)c5ccccc45)c4ccccc34)nncc2c1,BrC1=C2C=CC=CC2=C(Br)N=N1,BrC1=NC=CC2=C(Br)N=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CC=CC2=C(Br)N=N1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",47,46,,,,-5.958444850823785,-3.0646655971171675,2.9287196762465877
14_46_00001111,-5.6658,-3.7477,3.502,0.0385,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5nccc6c(-c7nccc8c(-c9nccc%10c(-c%11nccc%12cnccc%11%12)nccc9%10)nccc78)nccc56)c5ccsc45)c4ccsc34)c3ccsc23)c2ccsc2c1,BrC1=CC=C(Br)C2=C1SC=C2,BrC1=NC=CC2=C(Br)N=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=NC=CC2=C(Br)N=CC=C12']",14,46,,,,-5.245508394555294,-2.9027826494904105,2.8804030500094306
14_46_01,-5.8852,-3.4571,3.64,2.7,c1cc(-c2nccc3c(-c4ccc(-c5nccc6c(-c7ccc(-c8nccc9c(-c%10ccc(-c%11nccc%12cnccc%11%12)c%11ccsc%10%11)nccc89)c8ccsc78)nccc56)c5ccsc45)nccc23)c2ccsc2c1,BrC1=CC=C(Br)C2=C1SC=C2,BrC1=NC=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=CC=C(Br)C2=C1SC=C2', 'BrC1=NC=CC2=C(Br)N=CC=C12']",14,46,,,,-5.451430272524366,-2.6348829650921446,2.9627202650801427
27_46_00001111,-6.2829999999999995,-3.8589,3.685,2.7081,c1cnc2c(-c3ccnc4c(-c5ccnc6c(-c7ccnc8c(-c9nccc%10c(-c%11nccc%12c(-c%13nccc%14c(-c%15nccc%16cnccc%15%16)nccc%13%14)nccc%11%12)nccc9%10)cccc78)cccc56)cccc34)cccc2c1,BrC1=CC=NC2=C(Br)C=CC=C12,BrC1=NC=CC2=C(Br)N=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC=NC2=C(Br)C=CC=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",27,46,,,,-5.824792729480139,-3.0052962245251225,2.9895628352118964
27_46_0011,-6.3359,-3.6913,3.698,0.5414,c1cnc2c(-c3ccnc4c(-c5nccc6c(-c7nccc8c(-c9ccnc%10c(-c%11ccnc%12c(-c%13nccc%14c(-c%15nccc%16cnccc%15%16)nccc%13%14)cccc%11%12)cccc9%10)nccc78)nccc56)cccc34)cccc2c1,BrC1=CC=NC2=C(Br)C=CC=C12,BrC1=NC=CC2=C(Br)N=CC=C12,AABB,"['AABB', 'BrC1=CC=NC2=C(Br)C=CC=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",27,46,,,,-5.874442990850075,-2.850788354238992,2.9973173554721813
12_46_00001111,-5.2155,-3.7573,3.491,0.3129,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5nccc6c(-c7nccc8c(-c9nccc%10c(-c%11nccc%12cnccc%11%12)nccc9%10)nccc78)nccc56)c5cc[nH]c45)c4cc[nH]c34)c3cc[nH]c23)c2cc[nH]c2c1,BrC1=CC=C(Br)C2=C1NC=C2,BrC1=NC=CC2=C(Br)N=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC=C(Br)C2=C1NC=C2', 'BrC1=NC=CC2=C(Br)N=CC=C12']",12,46,,,,-4.8228711035367295,-2.9116327422991626,2.8738415328661135
12_46_01,-5.6046,-3.3648,3.423,2.9249,c1cc(-c2nccc3c(-c4ccc(-c5nccc6c(-c7ccc(-c8nccc9c(-c%10ccc(-c%11nccc%12cnccc%11%12)c%11cc[nH]c%10%11)nccc89)c8cc[nH]c78)nccc56)c5cc[nH]c45)nccc23)c2cc[nH]c2c1,BrC1=CC=C(Br)C2=C1NC=C2,BrC1=NC=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=CC=C(Br)C2=C1NC=C2', 'BrC1=NC=CC2=C(Br)N=CC=C12']",12,46,,,,-5.188068016562098,-2.549793010274663,2.8332794268892405
12_46_0011,-5.4355,-3.5441,3.507,3.0681,c1cc(-c2ccc(-c3nccc4c(-c5nccc6c(-c7ccc(-c8ccc(-c9nccc%10c(-c%11nccc%12cnccc%11%12)nccc9%10)c9cc[nH]c89)c8cc[nH]c78)nccc56)nccc34)c3cc[nH]c23)c2cc[nH]c2c1,BrC1=CC=C(Br)C2=C1NC=C2,BrC1=NC=CC2=C(Br)N=CC=C12,AABB,"['AABB', 'BrC1=CC=C(Br)C2=C1NC=C2', 'BrC1=NC=CC2=C(Br)N=CC=C12']",12,46,,,,-5.0293561224665195,-2.71508693117146,2.883385557801848
32_46_01,-6.4172,-3.7996,3.753,3.346,c1cc2c(-c3nccc4c(-c5nccc6c(-c7nccc8c(-c9nccc%10c(-c%11nccc%12c(-c%13nccc%14c(-c%15nccc%16ccncc%15%16)nccc%13%14)cncc%11%12)nccc9%10)cncc78)nccc56)cncc34)nccc2cn1,BrC1=CN=CC2=C(Br)N=CC=C12,BrC1=NC=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=CN=CC2=C(Br)N=CC=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",32,46,,,,-5.9507485910273115,-2.9506284637377265,3.0301249411887694
32_46_00001111,-6.4065,-3.907,3.568,2.7668,c1cc2c(-c3nccc4c(-c5nccc6c(-c7nccc8c(-c9nccc%10c(-c%11nccc%12c(-c%13nccc%14c(-c%15nccc%16ccncc%15%16)cncc%13%14)cncc%11%12)cncc9%10)nccc78)nccc56)nccc34)nccc2cn1,BrC1=CN=CC2=C(Br)N=CC=C12,BrC1=NC=CC2=C(Br)N=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CN=CC2=C(Br)N=CC=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",32,46,,,,-5.940705910561181,-3.049638877035641,2.919772152869337
9_46_00001111,-5.3041,-3.8003,2.932,5.7687,c1cc2c(-c3nccc4c(-c5nccc6c(-c7nccc8c(-c9cc%10oc(-c%11cc%12oc(-c%13cc%14oc(-c%15cc%16occc%16o%15)cc%14o%13)cc%12o%11)cc%10o9)nccc78)nccc56)nccc34)nccc2cn1,BrC1=CC2=C(O1)C=C(Br)O2,BrC1=NC=CC2=C(Br)N=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=NC=CC2=C(Br)N=CC=C12']",9,46,,,,-4.906028252069364,-2.9512737830050315,2.540397161673882
9_46_0011,-5.561,-3.7625,2.873,5.7699,c1cc2c(-c3nccc4c(-c5cc6oc(-c7cc8oc(-c9nccc%10c(-c%11nccc%12c(-c%13cc%14oc(-c%15cc%16occc%16o%15)cc%14o%13)nccc%11%12)nccc9%10)cc8o7)cc6o5)nccc34)nccc2cn1,BrC1=CC2=C(O1)C=C(Br)O2,BrC1=NC=CC2=C(Br)N=CC=C12,AABB,"['AABB', 'BrC1=CC2=C(O1)C=C(Br)O2', 'BrC1=NC=CC2=C(Br)N=CC=C12']",9,46,,,,-5.147146440083286,-2.91642654257057,2.50520356972336
30_46_01,-6.3485,-3.8173,3.4810000000000003,0.0001,c1cnc2c(-c3nccc4c(-c5ccnc6c(-c7nccc8c(-c9ccnc%10c(-c%11nccc%12c(-c%13ccnc%14c(-c%15nccc%16cnccc%15%16)ccnc%13%14)nccc%11%12)ccnc9%10)nccc78)ccnc56)nccc34)ccnc2c1,BrC1=CC=NC2=C(Br)C=CN=C12,BrC1=NC=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=CC=NC2=C(Br)C=CN=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",30,46,3.546759407341662,-6.330663192821665,-2.5487815569805554,-5.886268951025144,-2.966945822353863,2.867876517281279
30_46_0011,-6.3763,-3.8668,3.533,0.001,c1cnc2c(-c3ccnc4c(-c5nccc6c(-c7nccc8c(-c9ccnc%10c(-c%11ccnc%12c(-c%13nccc%14c(-c%15nccc%16cnccc%15%16)nccc%13%14)ccnc%11%12)ccnc9%10)nccc78)nccc56)ccnc34)ccnc2c1,BrC1=CC=NC2=C(Br)C=CN=C12,BrC1=NC=CC2=C(Br)N=CC=C12,AABB,"['AABB', 'BrC1=CC=NC2=C(Br)C=CN=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",30,46,,,,-5.912361148871727,-3.012579113398991,2.898894598322417
17_46_00001111,-6.0920000000000005,-4.275,3.283,3.3221,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5nccc6c(-c7nccc8c(-c9nccc%10c(-c%11nccc%12cnccc%11%12)nccc9%10)nccc78)nccc56)c5nsnc45)c4nsnc34)c3nsnc23)c2nsnc2c1,BrC1=CC=C(Br)C2=NSN=C12,BrC1=NC=CC2=C(Br)N=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC=C(Br)C2=NSN=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",17,46,,,,-5.645526190318368,-3.388892434704471,2.749769208701562
17_46_0011,-6.1212,-4.2972,3.2260000000000004,3.9111,c1cc(-c2ccc(-c3nccc4c(-c5nccc6c(-c7ccc(-c8ccc(-c9nccc%10c(-c%11nccc%12cnccc%11%12)nccc9%10)c9nsnc89)c8nsnc78)nccc56)nccc34)c3nsnc23)c2nsnc2c1,BrC1=CC=C(Br)C2=NSN=C12,BrC1=NC=CC2=C(Br)N=CC=C12,AABB,"['AABB', 'BrC1=CC=C(Br)C2=NSN=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",17,46,,,,-5.672932383739958,-3.40935827432471,2.7157686198680073
54_46_00001111,-5.6918,-3.7659,3.642,0.0372,c1ccc2c(c1)Cc1cc(-c3ccc4c(c3)Cc3cc(-c5ccc6c(c5)Cc5cc(-c7ccc8c(c7)Cc7cc(-c9nccc%10c(-c%11nccc%12c(-c%13nccc%14c(-c%15nccc%16cnccc%15%16)nccc%13%14)nccc%11%12)nccc9%10)ccc7-8)ccc5-6)ccc3-4)ccc1-2,BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1,BrC1=NC=CC2=C(Br)N=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",54,46,,,,-5.269911169519724,-2.9195609504403364,2.9639132681971097
54_46_0011,-5.8093,-3.5596,3.63,0.0271,c1ccc2c(c1)Cc1cc(-c3ccc4c(c3)Cc3cc(-c5nccc6c(-c7nccc8c(-c9ccc%10c(c9)Cc9cc(-c%11ccc%12c(c%11)Cc%11cc(-c%13nccc%14c(-c%15nccc%16cnccc%15%16)nccc%13%14)ccc%11-%12)ccc9-%10)nccc78)nccc56)ccc3-4)ccc1-2,BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1,BrC1=NC=CC2=C(Br)N=CC=C12,AABB,"['AABB', 'BrC1=CC2=C(C=C1)C1=C(C2)C=C(Br)C=C1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",54,46,,,,-5.380192940993589,-2.7293761435189245,2.956755249495308
36_46_01,-6.1519,-3.5034,3.741,3.3676,c1cc(-c2nccc3c(-c4ccc(-c5nccc6c(-c7ccc(-c8nccc9c(-c%10ccc(-c%11nccc%12cnccc%11%12)c%11cnccc%10%11)nccc89)c8cnccc78)nccc56)c5cnccc45)nccc23)c2cnccc2c1,BrC1=C2C=CN=CC2=C(Br)C=C1,BrC1=NC=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=C2C=CN=CC2=C(Br)C=C1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",36,46,,,,-5.701746429563343,-2.6775662252010215,3.022966922486968
36_46_0011,-6.1634,-3.6184,3.5780000000000003,0.0018,c1cc(-c2ccc(-c3nccc4c(-c5nccc6c(-c7ccc(-c8ccc(-c9nccc%10c(-c%11nccc%12cnccc%11%12)nccc9%10)c9cnccc89)c8cnccc78)nccc56)nccc34)c3cnccc23)c2cnccc2c1,BrC1=C2C=CN=CC2=C(Br)C=C1,BrC1=NC=CC2=C(Br)N=CC=C12,AABB,"['AABB', 'BrC1=C2C=CN=CC2=C(Br)C=C1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",36,46,,,,-5.712539964643764,-2.783582961972531,2.9257371684541704
36_46_00001111,-6.1057,-3.8055,3.573,0.2413,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5nccc6c(-c7nccc8c(-c9nccc%10c(-c%11nccc%12cnccc%11%12)nccc9%10)nccc78)nccc56)c5cnccc45)c4cnccc34)c3cnccc23)c2cnccc2c1,BrC1=C2C=CN=CC2=C(Br)C=C1,BrC1=NC=CC2=C(Br)N=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CN=CC2=C(Br)C=C1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",36,46,,,,-5.658384575588086,-2.9560675832764387,2.922754660661753
39_46_01,-6.3371,-3.7043,3.666,0.0589,c1cc(-c2nccc3c(-c4ccc(-c5nccc6c(-c7ccc(-c8nccc9c(-c%10ccc(-c%11nccc%12cnccc%11%12)c%11ncncc%10%11)nccc89)c8ncncc78)nccc56)c5ncncc45)nccc23)c2ncncc2c1,BrC1=C2C=NC=NC2=C(Br)C=C1,BrC1=NC=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=C2C=NC=NC2=C(Br)C=C1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",39,46,,,,-5.875569272771511,-2.8627728549175107,2.9782293056007116
39_46_00001111,-6.3029,-3.8251,3.643,0.005,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5nccc6c(-c7nccc8c(-c9nccc%10c(-c%11nccc%12cnccc%11%12)nccc9%10)nccc78)nccc56)c5ncncc45)c4ncncc34)c3ncncc23)c2ncncc2c1,BrC1=C2C=NC=NC2=C(Br)C=C1,BrC1=NC=CC2=C(Br)N=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=NC=NC2=C(Br)C=C1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",39,46,,,,-5.843470238010607,-2.974136522760974,2.964509769755593
39_46_0011,-6.3174,-3.7481,3.726,2.398,c1cc(-c2ccc(-c3nccc4c(-c5nccc6c(-c7ccc(-c8ccc(-c9nccc%10c(-c%11nccc%12cnccc%11%12)nccc9%10)c9ncncc89)c8ncncc78)nccc56)nccc34)c3ncncc23)c2ncncc2c1,BrC1=C2C=NC=NC2=C(Br)C=C1,BrC1=NC=CC2=C(Br)N=CC=C12,AABB,"['AABB', 'BrC1=C2C=NC=NC2=C(Br)C=C1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",39,46,,,,-5.857079477894616,-2.903151403357442,3.014019399109717
1_46_01,-5.9187,-3.8228,2.957,3.1698,c1coc(-c2nccc3c(-c4ccc(-c5nccc6c(-c7ccc(-c8nccc9c(-c%10ccc(-c%11nccc%12cnccc%11%12)o%10)nccc89)o7)nccc56)o4)nccc23)c1,BrC1=CC=C(Br)O1,BrC1=NC=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=CC=C(Br)O1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",2,46,,,,-5.4828723094977665,-2.972016188025544,2.5553097006359673
28_46_00001111,-6.4129,-4.0252,3.504,0.1154,c1cnc2c(-c3ccnc4c(-c5ccnc6c(-c7ccnc8c(-c9nccc%10c(-c%11nccc%12c(-c%13nccc%14c(-c%15nccc%16cnccc%15%16)nccc%13%14)nccc%11%12)nccc9%10)nccc78)nccc56)nccc34)nccc2c1,BrC1=CC=NC2=C(Br)N=CC=C12,BrC1=NC=CC2=C(Br)N=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC=NC2=C(Br)N=CC=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",28,46,,,,-5.946712747475501,-3.1586056447434006,2.8815960531263975
28_46_0011,-6.3988,-3.9414,3.504,0.0005,c1cnc2c(-c3ccnc4c(-c5nccc6c(-c7nccc8c(-c9ccnc%10c(-c%11ccnc%12c(-c%13nccc%14c(-c%15nccc%16cnccc%15%16)nccc%13%14)nccc%11%12)nccc9%10)nccc78)nccc56)nccc34)nccc2c1,BrC1=CC=NC2=C(Br)N=CC=C12,BrC1=NC=CC2=C(Br)N=CC=C12,AABB,"['AABB', 'BrC1=CC=NC2=C(Br)N=CC=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",28,46,,,,-5.933478934898638,-3.0813517096003356,2.8815960531263975
42_46_00001111,-6.3788,-3.9543,3.652,3.5024,c1cc2c(-c3nccc4c(-c5nccc6c(-c7nccc8c(-c9ncc(-c%10ncc(-c%11ncc(-c%12nccc%13ccncc%12%13)c%12ccncc%11%12)c%11ccncc%10%11)c%10ccncc9%10)nccc78)nccc56)nccc34)nccc2cn1,BrC1=C2C=CN=CC2=C(Br)N=C1,BrC1=NC=CC2=C(Br)N=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=C2C=CN=CC2=C(Br)N=C1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",42,46,,,,-5.914707569541385,-3.093244021812096,2.969878283781944
42_46_01,-6.3438,-3.892,3.577,3.1278,c1cc2c(-c3ncc(-c4nccc5c(-c6ncc(-c7nccc8c(-c9ncc(-c%10nccc%11c(-c%12nccc%13ccncc%12%13)nccc%10%11)c%10ccncc9%10)nccc78)c7ccncc67)nccc45)c4ccncc34)nccc2cn1,BrC1=C2C=CN=CC2=C(Br)N=C1,BrC1=NC=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=C2C=CN=CC2=C(Br)N=C1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",42,46,,,,-5.88185768016619,-3.0358106070219653,2.925140666895687
4_46_00001111,-6.3464,-3.8656,3.513,1.9957,c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5nccc6c(-c7nccc8c(-c9nccc%10c(-c%11nccc%12cnccc%11%12)nccc9%10)nccc78)nccc56)nc4)nc3)nc2)nc1,BrC1=CC=C(Br)N=C1,BrC1=NC=CC2=C(Br)N=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC=C(Br)N=C1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",5,46,,,,-5.884297957662634,-3.0114728517978975,2.8869645671527486
55_46_01,-5.7773,-3.2091,3.99,0.0594,c1ccc2c(c1)[nH]c1cc(-c3nccc4c(-c5ccc6c(c5)[nH]c5cc(-c7nccc8c(-c9ccc%10c(c9)[nH]c9cc(-c%11nccc%12c(-c%13ccc%14c(c%13)[nH]c%13cc(-c%15nccc%16cnccc%15%16)ccc%13%14)nccc%11%12)ccc9%10)nccc78)ccc56)nccc34)ccc12,BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1,BrC1=NC=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=CC2=C(C=C1)C1=C(N2)C=C(Br)C=C1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",55,46,,,,-5.350158756421983,-2.4062555675327153,3.17149581054934
23_46_01,-6.3518,-4.0544,3.365,0.5248,c1cnc2ccc(-c3nccc4c(-c5ccc6nc(-c7nccc8c(-c9ccc%10nc(-c%11nccc%12c(-c%13ccc%14nc(-c%15nccc%16cnccc%15%16)ccc%14n%13)nccc%11%12)ccc%10n9)nccc78)ccc6n5)nccc34)nc2c1,BrC1=CC=C2N=C(Br)C=CC2=N1,BrC1=NC=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=CC=C2N=C(Br)C=CC2=N1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",23,46,,,,-5.889366226309092,-3.1855246770366885,2.798682336497203
23_46_00001111,-6.3885,-4.0346,3.395,0.0087,c1cnc2ccc(-c3ccc4nc(-c5ccc6nc(-c7ccc8nc(-c9nccc%10c(-c%11nccc%12c(-c%13nccc%14c(-c%15nccc%16cnccc%15%16)nccc%13%14)nccc%11%12)nccc9%10)ccc8n7)ccc6n5)ccc4n3)nc2c1,BrC1=CC=C2N=C(Br)C=CC2=N1,BrC1=NC=CC2=C(Br)N=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC=C2N=C(Br)C=CC2=N1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",23,46,,,,-5.923811681739652,-3.167271360618637,2.8165773832517047
59_46_00001111,-5.4522,-3.7641,3.342,2.0596,c1ccc2cc3c(-c4cccc5cc6c(-c7cccc8cc9c(-c%10cccc%11cc%12c(-c%13nccc%14c(-c%15nccc%16c(-c%17nccc%18c(-c%19nccc%20cnccc%19%20)nccc%17%18)nccc%15%16)nccc%13%14)cccc%12cc%10%11)cccc9cc78)cccc6cc45)cccc3cc2c1,BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12,BrC1=NC=CC2=C(Br)N=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",59,46,,,,-5.045030212539826,-2.9179015580386953,2.7849628006520835
59_46_01,-5.6111,-3.4504,3.347,2.4727,c1ccc2cc3c(-c4nccc5c(-c6cccc7cc8c(-c9nccc%10c(-c%11cccc%12cc%13c(-c%14nccc%15c(-c%16cccc%17cc%18c(-c%19nccc%20cnccc%19%20)cccc%18cc%16%17)nccc%14%15)cccc%13cc%11%12)nccc9%10)cccc8cc67)nccc45)cccc3cc2c1,BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12,BrC1=NC=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=CC=CC2=CC3=C(Br)C=CC=C3C=C12', 'BrC1=NC=CC2=C(Br)N=CC=C12']",59,46,,,,-5.194168710303206,-2.6287063378193696,2.7879453084445007
10_46_00001111,-4.9666,-3.7684,2.9530000000000003,6.4447,c1cc2c(-c3nccc4c(-c5nccc6c(-c7nccc8c(-c9cc%10sc(-c%11cc%12sc(-c%13cc%14sc(-c%15cc%16sccc%16s%15)cc%14s%13)cc%12s%11)cc%10s9)nccc78)nccc56)nccc34)nccc2cn1,BrC1=CC2=C(S1)C=C(Br)S2,BrC1=NC=CC2=C(Br)N=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=C(S1)C=C(Br)S2', 'BrC1=NC=CC2=C(Br)N=CC=C12']",10,46,2.2056534231319618,-4.7492372413312145,-2.8231354716886603,-4.58926146166571,-2.9218656621092824,2.5529236944020335
0_46_01,-5.4754,-3.4161,3.045,3.4561,c1c[nH]c(-c2nccc3c(-c4ccc(-c5nccc6c(-c7ccc(-c8nccc9c(-c%10ccc(-c%11nccc%12cnccc%11%12)[nH]%10)nccc89)[nH]7)nccc56)[nH]4)nccc23)c1,BrC1=CC=C(Br)N1,BrC1=NC=CC2=C(Br)N=CC=C12,AB,"['AB', 'BrC1=CC=C(Br)N1', 'BrC1=NC=CC2=C(Br)N=CC=C12']",1,46,,,,-5.06680499635424,-2.5970856937214326,2.607801837782508
58_46_00001111,-6.0955,-3.8829,3.168,0.82,O=C1c2ccccc2-c2ccc(-c3ccc4c(c3)C(=O)c3cc(-c5ccc6c(c5)C(=O)c5cc(-c7ccc8c(c7)C(=O)c7cc(-c9nccc%10c(-c%11nccc%12c(-c%13nccc%14c(-c%15nccc%16cnccc%15%16)nccc%13%14)nccc%11%12)nccc9%10)ccc7-8)ccc5-6)ccc3-4)cc21,BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O,BrC1=NC=CC2=C(Br)N=CC=C12,AAAABBBB,"['AAAABBBB', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O', 'BrC1=NC=CC2=C(Br)N=CC=C12']",58,46,,,,-5.648811179255888,-3.0274214565470023,2.681171529475969
58_46_0011,-6.1522,-3.8562,3.233,0.8203,O=C1c2ccccc2-c2ccc(-c3ccc4c(c3)C(=O)c3cc(-c5nccc6c(-c7nccc8c(-c9ccc%10c(c9)C(=O)c9cc(-c%11ccc%12c(c%11)C(=O)c%11cc(-c%13nccc%14c(-c%15nccc%16cnccc%15%16)nccc%13%14)ccc%11-%12)ccc9-%10)nccc78)nccc56)ccc3-4)cc21,BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O,BrC1=NC=CC2=C(Br)N=CC=C12,AABB,"['AABB', 'BrC1=CC2=C(C=C1)C1=C(C=C(Br)C=C1)C2=O', 'BrC1=NC=CC2=C(Br)N=CC=C12']",58,46,,,,-5.702028000043701,-3.002807135922661,2.719944130777391
